timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,power_kw,runtime_hours,operating_condition,health_label,rul_hours,will_fail
1747,M001,Conveyor Motor,80.32,3.69,3.47,19.82,1199.0,7.26,174.7,Normal,Critical,0.0,True
1748,M001,Conveyor Motor,80.31,3.72,3.47,19.79,1202.0,7.27,174.8,Normal,Critical,0.0,True
1749,M001,Conveyor Motor,80.34,3.69,3.47,19.65,1200.0,7.2,174.9,Normal,Critical,0.0,True
1750,M001,Conveyor Motor,80.58,3.7,3.48,19.73,1200.0,7.23,175.0,Normal,Critical,0.0,True
1751,M001,Conveyor Motor,80.65,3.68,3.48,19.77,1201.0,7.25,175.1,Normal,Critical,0.0,True
1752,M001,Conveyor Motor,80.62,3.66,3.47,19.79,1200.0,7.26,175.2,Normal,Critical,0.0,True
1753,M001,Conveyor Motor,92.49,4.46,3.82,23.72,1261.0,9.14,175.3,High Load,Critical,0.0,True
1754,M001,Conveyor Motor,92.52,4.48,3.82,23.77,1261.0,9.16,175.4,High Load,Critical,0.0,True
1755,M001,Conveyor Motor,92.37,4.42,3.83,23.81,1260.0,9.16,175.5,High Load,Critical,0.0,True
1756,M001,Conveyor Motor,92.5,4.46,3.83,23.66,1259.0,9.1,175.6,High Load,Critical,0.0,True
1757,M001,Conveyor Motor,92.67,4.45,3.83,23.79,1259.0,9.15,175.7,High Load,Critical,0.0,True
1758,M001,Conveyor Motor,92.3,4.42,3.83,23.73,1259.0,9.13,175.8,High Load,Critical,0.0,True
1759,M001,Conveyor Motor,92.36,4.42,3.83,23.83,1261.0,9.18,175.9,High Load,Critical,0.0,True
1760,M001,Conveyor Motor,92.55,4.41,3.83,23.8,1260.0,9.16,176.0,High Load,Critical,0.0,True
1761,M001,Conveyor Motor,92.36,4.42,3.83,23.79,1261.0,9.17,176.1,High Load,Critical,0.0,True
1762,M001,Conveyor Motor,92.74,4.45,3.83,23.81,1260.0,9.17,176.2,High Load,Critical,0.0,True
1763,M001,Conveyor Motor,92.75,4.44,3.83,23.81,1260.0,9.17,176.3,High Load,Critical,0.0,True
1764,M001,Conveyor Motor,92.82,4.48,3.83,23.74,1261.0,9.14,176.4,High Load,Critical,0.0,True
1765,M001,Conveyor Motor,92.54,4.41,3.83,23.82,1259.0,9.16,176.5,High Load,Critical,0.0,True
1766,M001,Conveyor Motor,92.72,4.43,3.83,23.85,1261.0,9.19,176.6,High Load,Critical,0.0,True
1767,M001,Conveyor Motor,92.8,4.43,3.83,23.89,1260.0,9.2,176.7,High Load,Critical,0.0,True
1768,M001,Conveyor Motor,92.7,4.47,3.83,23.78,1260.0,9.16,176.8,High Load,Critical,0.0,True
1769,M001,Conveyor Motor,92.71,4.44,3.83,23.77,1261.0,9.16,176.9,High Load,Critical,0.0,True
1770,M001,Conveyor Motor,93.17,4.43,3.83,23.68,1260.0,9.12,177.0,High Load,Critical,0.0,True
1771,M001,Conveyor Motor,92.75,4.46,3.83,23.71,1259.0,9.12,177.1,High Load,Critical,0.0,True
1772,M001,Conveyor Motor,92.93,4.46,3.83,23.72,1260.0,9.13,177.2,High Load,Critical,0.0,True
1773,M001,Conveyor Motor,93.11,4.47,3.83,23.83,1259.0,9.17,177.3,High Load,Critical,0.0,True
1774,M001,Conveyor Motor,93.09,4.46,3.83,23.81,1260.0,9.17,177.4,High Load,Critical,0.0,True
1775,M001,Conveyor Motor,92.88,4.45,3.83,23.87,1259.0,9.19,177.5,High Load,Critical,0.0,True
1776,M001,Conveyor Motor,92.58,4.45,3.84,23.82,1261.0,9.18,177.6,High Load,Critical,0.0,True
1777,M001,Conveyor Motor,93.04,4.47,3.84,23.84,1260.0,9.18,177.7,High Load,Critical,0.0,True
1778,M001,Conveyor Motor,92.93,4.48,3.83,23.78,1259.0,9.15,177.8,High Load,Critical,0.0,True
1779,M001,Conveyor Motor,93.34,4.48,3.84,23.79,1260.0,9.16,177.9,High Load,Critical,0.0,True
1780,M001,Conveyor Motor,93.0,4.47,3.83,23.87,1260.0,9.19,178.0,High Load,Critical,0.0,True
1781,M001,Conveyor Motor,92.9,4.49,3.83,23.91,1261.0,9.21,178.1,High Load,Critical,0.0,True
1782,M001,Conveyor Motor,92.9,4.44,3.84,23.89,1260.0,9.2,178.2,High Load,Critical,0.0,True
1783,M001,Conveyor Motor,93.14,4.52,3.84,23.77,1261.0,9.16,178.3,High Load,Critical,0.0,True
1784,M001,Conveyor Motor,93.37,4.48,3.84,23.88,1259.0,9.19,178.4,High Load,Critical,0.0,True
1785,M001,Conveyor Motor,93.21,4.43,3.84,23.83,1260.0,9.17,178.5,High Load,Critical,0.0,True
1786,M001,Conveyor Motor,93.05,4.48,3.84,23.83,1260.0,9.18,178.6,High Load,Critical,0.0,True
1787,M001,Conveyor Motor,93.12,4.45,3.85,23.93,1260.0,9.21,178.7,High Load,Critical,0.0,True
1788,M001,Conveyor Motor,93.39,4.53,3.84,23.93,1259.0,9.21,178.8,High Load,Critical,0.0,True
1789,M001,Conveyor Motor,93.14,4.47,3.84,23.93,1260.0,9.22,178.9,High Load,Critical,0.0,True
1790,M001,Conveyor Motor,93.22,4.44,3.84,23.88,1260.0,9.19,179.0,High Load,Critical,0.0,True
1791,M001,Conveyor Motor,93.37,4.45,3.84,23.98,1260.0,9.23,179.1,High Load,Critical,0.0,True
1792,M001,Conveyor Motor,93.29,4.48,3.84,23.91,1261.0,9.21,179.2,High Load,Critical,0.0,True
1793,M001,Conveyor Motor,92.97,4.47,3.84,23.97,1261.0,9.24,179.3,High Load,Critical,0.0,True
1794,M001,Conveyor Motor,93.18,4.53,3.84,24.02,1261.0,9.25,179.4,High Load,Critical,0.0,True
1795,M001,Conveyor Motor,93.11,4.5,3.84,23.98,1260.0,9.23,179.5,High Load,Critical,0.0,True
1796,M001,Conveyor Motor,93.23,4.53,3.85,24.0,1260.0,9.24,179.6,High Load,Critical,0.0,True
1797,M001,Conveyor Motor,93.58,4.47,3.84,24.05,1260.0,9.26,179.7,High Load,Critical,0.0,True
1798,M001,Conveyor Motor,93.58,4.52,3.85,23.84,1260.0,9.18,179.8,High Load,Critical,0.0,True
1799,M001,Conveyor Motor,93.35,4.53,3.85,23.92,1261.0,9.21,179.9,High Load,Critical,0.0,True
1800,M001,Conveyor Motor,93.47,4.52,3.85,23.85,1260.0,9.18,180.0,High Load,Critical,0.0,True
1801,M001,Conveyor Motor,93.16,4.49,3.85,23.99,1261.0,9.24,180.1,High Load,Critical,0.0,True
1802,M001,Conveyor Motor,93.44,4.46,3.84,23.99,1260.0,9.23,180.2,High Load,Critical,0.0,True
1803,M001,Conveyor Motor,93.23,4.45,3.85,23.97,1261.0,9.23,180.3,High Load,Critical,0.0,True
1804,M001,Conveyor Motor,93.44,4.55,3.85,24.05,1260.0,9.26,180.4,High Load,Critical,0.0,True
1805,M001,Conveyor Motor,93.54,4.49,3.85,24.02,1259.0,9.24,180.5,High Load,Critical,0.0,True
1806,M001,Conveyor Motor,93.44,4.49,3.85,23.93,1260.0,9.21,180.6,High Load,Critical,0.0,True
1807,M001,Conveyor Motor,93.53,4.5,3.85,24.06,1260.0,9.26,180.7,High Load,Critical,0.0,True
1808,M001,Conveyor Motor,93.51,4.51,3.85,23.89,1260.0,9.2,180.8,High Load,Critical,0.0,True
1809,M001,Conveyor Motor,93.24,4.54,3.85,24.01,1261.0,9.25,180.9,High Load,Critical,0.0,True
1810,M001,Conveyor Motor,93.58,4.47,3.85,24.0,1259.0,9.23,181.0,High Load,Critical,0.0,True
1811,M001,Conveyor Motor,93.41,4.5,3.85,23.93,1261.0,9.22,181.1,High Load,Critical,0.0,True
1812,M001,Conveyor Motor,81.33,3.76,3.5,19.99,1200.0,7.33,181.2,Normal,Critical,0.0,True
1813,M001,Conveyor Motor,81.3,3.74,3.5,20.11,1201.0,7.38,181.3,Normal,Critical,0.0,True
1814,M001,Conveyor Motor,81.51,3.75,3.5,20.12,1202.0,7.39,181.4,Normal,Critical,0.0,True
1815,M001,Conveyor Motor,81.61,3.75,3.5,19.98,1199.0,7.32,181.5,Normal,Critical,0.0,True
1816,M001,Conveyor Motor,81.38,3.8,3.5,20.06,1201.0,7.36,181.6,Normal,Critical,0.0,True
1817,M001,Conveyor Motor,81.35,3.81,3.51,20.04,1200.0,7.35,181.7,Normal,Critical,0.0,True
1818,M001,Conveyor Motor,81.53,3.75,3.5,20.12,1201.0,7.38,181.8,Normal,Critical,0.0,True
1819,M001,Conveyor Motor,81.46,3.73,3.5,20.06,1200.0,7.35,181.9,Normal,Critical,0.0,True
1820,M001,Conveyor Motor,81.4,3.79,3.51,20.14,1199.0,7.38,182.0,Normal,Critical,0.0,True
1821,M001,Conveyor Motor,81.42,3.79,3.51,20.15,1200.0,7.39,182.1,Normal,Critical,0.0,True
1822,M001,Conveyor Motor,81.76,3.78,3.51,20.05,1200.0,7.35,182.2,Normal,Critical,0.0,True
1823,M001,Conveyor Motor,81.63,3.81,3.51,20.07,1201.0,7.37,182.3,Normal,Critical,0.0,True
1824,M001,Conveyor Motor,81.19,3.73,3.51,20.08,1200.0,7.37,182.4,Normal,Critical,0.0,True
1825,M001,Conveyor Motor,81.54,3.79,3.51,20.12,1201.0,7.38,182.5,Normal,Critical,0.0,True
1826,M001,Conveyor Motor,81.72,3.82,3.51,20.1,1199.0,7.36,182.6,Normal,Critical,0.0,True
1827,M001,Conveyor Motor,81.48,3.77,3.51,20.06,1201.0,7.36,182.7,Normal,Critical,0.0,True
1828,M001,Conveyor Motor,81.57,3.77,3.51,20.08,1200.0,7.36,182.8,Normal,Critical,0.0,True
1829,M001,Conveyor Motor,81.33,3.77,3.51,20.08,1200.0,7.36,182.9,Normal,Critical,0.0,True
1830,M001,Conveyor Motor,81.7,3.78,3.51,20.14,1200.0,7.38,183.0,Normal,Critical,0.0,True
1831,M001,Conveyor Motor,81.54,3.79,3.51,20.19,1201.0,7.41,183.1,Normal,Critical,0.0,True
1832,M001,Conveyor Motor,81.55,3.78,3.51,20.17,1201.0,7.4,183.2,Normal,Critical,0.0,True
1833,M001,Conveyor Motor,81.63,3.75,3.51,20.14,1200.0,7.38,183.3,Normal,Critical,0.0,True
1834,M001,Conveyor Motor,81.49,3.78,3.51,20.06,1201.0,7.36,183.4,Normal,Critical,0.0,True
1835,M001,Conveyor Motor,81.61,3.81,3.51,20.07,1200.0,7.36,183.5,Normal,Critical,0.0,True
1836,M001,Conveyor Motor,81.67,3.77,3.51,20.15,1200.0,7.39,183.6,Normal,Critical,0.0,True
1837,M001,Conveyor Motor,81.69,3.74,3.51,20.13,1201.0,7.39,183.7,Normal,Critical,0.0,True
1838,M001,Conveyor Motor,81.57,3.74,3.52,20.16,1199.0,7.39,183.8,Normal,Critical,0.0,True
1839,M001,Conveyor Motor,81.5,3.83,3.52,20.01,1200.0,7.34,183.9,Normal,Critical,0.0,True
1840,M001,Conveyor Motor,81.99,3.78,3.51,20.14,1199.0,7.38,184.0,Normal,Critical,0.0,True
1841,M001,Conveyor Motor,81.5,3.82,3.51,20.17,1201.0,7.4,184.1,Normal,Critical,0.0,True
1842,M001,Conveyor Motor,81.55,3.77,3.52,20.19,1200.0,7.4,184.2,Normal,Critical,0.0,True
1843,M001,Conveyor Motor,81.96,3.82,3.52,20.12,1200.0,7.37,184.3,Normal,Critical,0.0,True
1844,M001,Conveyor Motor,81.84,3.79,3.52,20.09,1199.0,7.36,184.4,Normal,Critical,0.0,True
1845,M001,Conveyor Motor,81.84,3.78,3.52,20.08,1200.0,7.36,184.5,Normal,Critical,0.0,True
1846,M001,Conveyor Motor,81.82,3.81,3.52,20.17,1201.0,7.4,184.6,Normal,Critical,0.0,True
1847,M001,Conveyor Motor,81.65,3.81,3.51,20.14,1199.0,7.38,184.7,Normal,Critical,0.0,True
1848,M001,Conveyor Motor,81.97,3.8,3.52,20.13,1200.0,7.38,184.8,Normal,Critical,0.0,True
1849,M001,Conveyor Motor,81.76,3.81,3.52,20.26,1199.0,7.42,184.9,Normal,Critical,0.0,True
1850,M001,Conveyor Motor,81.76,3.84,3.52,20.12,1200.0,7.38,185.0,Normal,Critical,0.0,True
1851,M001,Conveyor Motor,81.83,3.78,3.52,20.35,1200.0,7.46,185.1,Normal,Critical,0.0,True
1852,M001,Conveyor Motor,81.63,3.84,3.52,20.16,1199.0,7.39,185.2,Normal,Critical,0.0,True
1853,M001,Conveyor Motor,82.03,3.8,3.52,20.31,1200.0,7.44,185.3,Normal,Critical,0.0,True
1854,M001,Conveyor Motor,82.17,3.84,3.52,20.27,1200.0,7.43,185.4,Normal,Critical,0.0,True
1855,M001,Conveyor Motor,81.68,3.79,3.52,20.19,1200.0,7.4,185.5,Normal,Critical,0.0,True
1856,M001,Conveyor Motor,82.14,3.81,3.52,20.26,1200.0,7.43,185.6,Normal,Critical,0.0,True
1857,M001,Conveyor Motor,81.61,3.82,3.52,20.23,1201.0,7.42,185.7,Normal,Critical,0.0,True
1858,M001,Conveyor Motor,81.9,3.82,3.52,20.25,1201.0,7.44,185.8,Normal,Critical,0.0,True
1859,M001,Conveyor Motor,81.87,3.79,3.52,20.24,1199.0,7.42,185.9,Normal,Critical,0.0,True
1860,M001,Conveyor Motor,82.09,3.83,3.53,20.14,1201.0,7.39,186.0,Normal,Critical,0.0,True
1861,M001,Conveyor Motor,82.18,3.83,3.53,20.26,1201.0,7.43,186.1,Normal,Critical,0.0,True
1862,M001,Conveyor Motor,82.34,3.79,3.53,20.24,1200.0,7.42,186.2,Normal,Critical,0.0,True
1863,M001,Conveyor Motor,81.84,3.81,3.52,20.23,1199.0,7.41,186.3,Normal,Critical,0.0,True
1864,M001,Conveyor Motor,82.02,3.8,3.53,20.17,1199.0,7.39,186.4,Normal,Critical,0.0,True
1865,M001,Conveyor Motor,82.15,3.8,3.53,20.27,1200.0,7.44,186.5,Normal,Critical,0.0,True
1866,M001,Conveyor Motor,82.32,3.81,3.53,20.31,1200.0,7.45,186.6,Normal,Critical,0.0,True
1867,M001,Conveyor Motor,82.1,3.85,3.53,20.27,1200.0,7.43,186.7,Normal,Critical,0.0,True
1868,M001,Conveyor Motor,82.0,3.82,3.53,20.3,1200.0,7.44,186.8,Normal,Critical,0.0,True
1869,M001,Conveyor Motor,82.13,3.83,3.53,20.31,1200.0,7.45,186.9,Normal,Critical,0.0,True
1870,M001,Conveyor Motor,82.22,3.83,3.53,20.29,1198.0,7.43,187.0,Normal,Critical,0.0,True
1871,M001,Conveyor Motor,82.26,3.84,3.53,20.27,1200.0,7.43,187.1,Normal,Critical,0.0,True
1872,M001,Conveyor Motor,82.41,3.86,3.53,20.3,1201.0,7.45,187.2,Normal,Critical,0.0,True
1873,M001,Conveyor Motor,81.99,3.82,3.53,20.35,1200.0,7.46,187.3,Normal,Critical,0.0,True
1874,M001,Conveyor Motor,82.0,3.82,3.53,20.32,1199.0,7.45,187.4,Normal,Critical,0.0,True
1875,M001,Conveyor Motor,82.09,3.77,3.53,20.28,1200.0,7.44,187.5,Normal,Critical,0.0,True
1876,M001,Conveyor Motor,82.26,3.8,3.53,20.26,1199.0,7.42,187.6,Normal,Critical,0.0,True
1877,M001,Conveyor Motor,82.33,3.81,3.54,20.37,1201.0,7.47,187.7,Normal,Critical,0.0,True
1878,M001,Conveyor Motor,82.27,3.87,3.53,20.32,1200.0,7.45,187.8,Normal,Critical,0.0,True
1879,M001,Conveyor Motor,82.41,3.85,3.53,20.29,1200.0,7.44,187.9,Normal,Critical,0.0,True
1880,M001,Conveyor Motor,74.18,4.2,2.82,26.41,600.0,4.84,188.0,Startup,Critical,0.0,True
1881,M001,Conveyor Motor,74.34,4.18,2.83,26.4,601.0,4.84,188.1,Startup,Critical,0.0,True
1882,M001,Conveyor Motor,74.1,4.19,2.83,26.41,600.0,4.84,188.2,Startup,Critical,0.0,True
1883,M001,Conveyor Motor,74.0,4.27,2.83,26.45,600.0,4.85,188.3,Startup,Critical,0.0,True
1884,M001,Conveyor Motor,74.17,4.23,2.83,26.46,600.0,4.85,188.4,Startup,Critical,0.0,True
1885,M001,Conveyor Motor,74.15,4.19,2.83,26.31,601.0,4.83,188.5,Startup,Critical,0.0,True
1886,M001,Conveyor Motor,74.28,4.2,2.83,26.42,601.0,4.85,188.6,Startup,Critical,0.0,True
1887,M001,Conveyor Motor,73.98,4.23,2.83,26.52,600.0,4.86,188.7,Startup,Critical,0.0,True
1888,M001,Conveyor Motor,73.95,4.22,2.83,26.48,601.0,4.86,188.8,Startup,Critical,0.0,True
1889,M001,Conveyor Motor,73.96,4.2,2.83,26.45,600.0,4.85,188.9,Startup,Critical,0.0,True
1890,M001,Conveyor Motor,74.19,4.24,2.83,26.5,600.0,4.86,189.0,Startup,Critical,0.0,True
1891,M001,Conveyor Motor,74.13,4.25,2.83,26.56,600.0,4.87,189.1,Startup,Critical,0.0,True
1892,M001,Conveyor Motor,74.29,4.23,2.83,26.51,600.0,4.86,189.2,Startup,Critical,0.0,True
1893,M001,Conveyor Motor,74.08,4.27,2.83,26.45,600.0,4.85,189.3,Startup,Critical,0.0,True
1894,M001,Conveyor Motor,74.32,4.28,2.83,26.47,599.0,4.85,189.4,Startup,Critical,0.0,True
1895,M001,Conveyor Motor,74.28,4.24,2.83,26.52,600.0,4.87,189.5,Startup,Critical,0.0,True
1896,M001,Conveyor Motor,74.37,4.22,2.83,26.54,599.0,4.86,189.6,Startup,Critical,0.0,True
1897,M001,Conveyor Motor,74.48,4.23,2.83,26.49,600.0,4.86,189.7,Startup,Critical,0.0,True
1898,M001,Conveyor Motor,74.34,4.24,2.83,26.56,600.0,4.87,189.8,Startup,Critical,0.0,True
1899,M001,Conveyor Motor,74.16,4.27,2.83,26.54,601.0,4.87,189.9,Startup,Critical,0.0,True
1900,M001,Conveyor Motor,74.3,4.28,2.83,26.47,601.0,4.86,190.0,Startup,Critical,0.0,True
1901,M001,Conveyor Motor,74.49,4.24,2.84,26.52,600.0,4.86,190.1,Startup,Critical,0.0,True
1902,M001,Conveyor Motor,74.04,4.21,2.84,26.53,600.0,4.87,190.2,Startup,Critical,0.0,True
1903,M001,Conveyor Motor,74.2,4.29,2.84,26.54,600.0,4.87,190.3,Startup,Critical,0.0,True
1904,M001,Conveyor Motor,74.53,4.3,2.84,26.72,600.0,4.9,190.4,Startup,Critical,0.0,True
1905,M001,Conveyor Motor,74.29,4.21,2.84,26.58,600.0,4.87,190.5,Startup,Critical,0.0,True
1906,M001,Conveyor Motor,74.53,4.28,2.83,26.53,600.0,4.87,190.6,Startup,Critical,0.0,True
1907,M001,Conveyor Motor,74.37,4.23,2.84,26.49,600.0,4.86,190.7,Startup,Critical,0.0,True
1908,M001,Conveyor Motor,74.49,4.23,2.84,26.55,601.0,4.87,190.8,Startup,Critical,0.0,True
1909,M001,Conveyor Motor,74.44,4.27,2.84,26.55,599.0,4.86,190.9,Startup,Critical,0.0,True
1910,M001,Conveyor Motor,74.52,4.25,2.84,26.58,600.0,4.87,191.0,Startup,Critical,0.0,True
1911,M001,Conveyor Motor,92.39,4.21,2.84,26.56,600.0,4.87,191.1,Startup,Critical,0.0,True
1912,M001,Conveyor Motor,74.45,4.23,2.84,26.71,600.0,4.9,191.2,Startup,Critical,0.0,True
1913,M001,Conveyor Motor,74.52,4.23,2.84,26.77,600.0,4.91,191.3,Startup,Critical,0.0,True
1914,M001,Conveyor Motor,74.47,4.24,2.84,26.42,600.0,4.85,191.4,Startup,Critical,0.0,True
1915,M001,Conveyor Motor,74.42,4.21,2.84,26.55,600.0,4.87,191.5,Startup,Critical,0.0,True
1916,M001,Conveyor Motor,74.75,4.22,2.84,26.65,600.0,4.89,191.6,Startup,Critical,0.0,True
1917,M001,Conveyor Motor,74.35,4.27,2.84,26.49,600.0,4.86,191.7,Startup,Critical,0.0,True
1918,M001,Conveyor Motor,74.69,4.25,2.84,26.72,600.0,4.9,191.8,Startup,Critical,0.0,True
1919,M001,Conveyor Motor,74.52,4.23,2.84,26.69,600.0,4.89,191.9,Startup,Critical,0.0,True
1920,M001,Conveyor Motor,74.3,4.3,2.84,26.63,600.0,4.88,192.0,Startup,Critical,0.0,True
1921,M001,Conveyor Motor,74.82,4.19,2.84,26.56,600.0,4.87,192.1,Startup,Critical,0.0,True
1922,M001,Conveyor Motor,74.64,4.28,2.84,26.53,600.0,4.86,192.2,Startup,Critical,0.0,True
1923,M001,Conveyor Motor,74.69,4.3,2.84,26.75,600.0,4.9,192.3,Startup,Critical,0.0,True
1924,M001,Conveyor Motor,74.7,4.25,2.84,26.74,600.0,4.9,192.4,Startup,Critical,0.0,True
1925,M001,Conveyor Motor,74.57,4.27,2.85,26.62,601.0,4.89,192.5,Startup,Critical,0.0,True
1926,M001,Conveyor Motor,74.95,4.27,2.84,26.64,600.0,4.88,192.6,Startup,Critical,0.0,True
1927,M001,Conveyor Motor,92.04,4.27,2.85,26.65,600.0,4.89,192.7,Startup,Critical,0.0,True
1928,M001,Conveyor Motor,74.47,4.28,2.84,26.71,600.0,4.9,192.8,Startup,Critical,0.0,True
1929,M001,Conveyor Motor,74.68,4.29,2.84,26.73,600.0,4.9,192.9,Startup,Critical,0.0,True
1930,M001,Conveyor Motor,74.88,4.29,2.84,26.82,600.0,4.92,193.0,Startup,Critical,0.0,True
1931,M001,Conveyor Motor,74.92,4.29,2.84,26.81,600.0,4.92,193.1,Startup,Critical,0.0,True
1932,M001,Conveyor Motor,74.75,4.29,2.84,26.74,600.0,4.9,193.2,Startup,Critical,0.0,True
1933,M001,Conveyor Motor,74.94,4.28,2.84,26.66,600.0,4.89,193.3,Startup,Critical,0.0,True
1934,M001,Conveyor Motor,74.8,4.29,2.84,26.62,600.0,4.88,193.4,Startup,Critical,0.0,True
1935,M001,Conveyor Motor,74.99,4.25,2.85,26.76,600.0,4.91,193.5,Startup,Critical,0.0,True
1936,M001,Conveyor Motor,74.75,4.24,2.85,26.69,600.0,4.89,193.6,Startup,Critical,0.0,True
1937,M001,Conveyor Motor,74.95,4.23,2.84,26.75,600.0,4.91,193.7,Startup,Critical,0.0,True
1938,M001,Conveyor Motor,74.9,4.28,2.85,26.74,600.0,4.9,193.8,Startup,Critical,0.0,True
1939,M001,Conveyor Motor,74.74,4.29,2.85,26.85,599.0,4.92,193.9,Startup,Critical,0.0,True
1940,M001,Conveyor Motor,74.82,4.3,2.85,26.77,600.0,4.91,194.0,Startup,Critical,0.0,True
1941,M001,Conveyor Motor,74.76,4.33,2.85,26.68,600.0,4.89,194.1,Startup,Critical,0.0,True
1942,M001,Conveyor Motor,74.74,4.31,2.85,26.76,600.0,4.91,194.2,Startup,Critical,0.0,True
1943,M001,Conveyor Motor,74.89,4.3,2.85,26.83,600.0,4.92,194.3,Startup,Critical,0.0,True
1944,M001,Conveyor Motor,74.86,6.84,2.85,26.79,600.0,4.91,194.4,Startup,Critical,0.0,True
1945,M001,Conveyor Motor,74.88,4.29,2.85,26.77,600.0,4.91,194.5,Startup,Critical,0.0,True
1946,M001,Conveyor Motor,74.76,4.33,2.85,26.71,601.0,4.9,194.6,Startup,Critical,0.0,True
1947,M001,Conveyor Motor,74.93,4.31,2.85,26.88,600.0,4.93,194.7,Startup,Critical,0.0,True
1948,M001,Conveyor Motor,83.17,3.88,3.56,20.64,1200.0,7.57,194.8,Normal,Critical,0.0,True
1949,M001,Conveyor Motor,83.4,3.9,3.56,20.59,1201.0,7.56,194.9,Normal,Critical,0.0,True
1950,M001,Conveyor Motor,83.24,3.91,3.56,20.65,1200.0,7.57,195.0,Normal,Critical,0.0,True
1951,M001,Conveyor Motor,83.49,3.93,3.56,20.63,1200.0,7.56,195.1,Normal,Critical,0.0,True
1952,M001,Conveyor Motor,83.13,3.89,3.56,20.66,1200.0,7.58,195.2,Normal,Critical,0.0,True
1953,M001,Conveyor Motor,83.31,3.94,3.57,20.69,1199.0,7.58,195.3,Normal,Critical,0.0,True
1954,M001,Conveyor Motor,82.78,3.92,3.56,20.64,1200.0,7.57,195.4,Normal,Critical,0.0,True
1955,M001,Conveyor Motor,83.63,3.92,3.57,20.7,1200.0,7.59,195.5,Normal,Critical,0.0,True
1956,M001,Conveyor Motor,83.33,3.94,3.56,20.68,1199.0,7.58,195.6,Normal,Critical,0.0,True
1957,M001,Conveyor Motor,83.45,3.92,3.57,20.58,1200.0,7.54,195.7,Normal,Critical,0.0,True
1958,M001,Conveyor Motor,83.56,3.93,3.57,20.62,1200.0,7.56,195.8,Normal,Critical,0.0,True
1959,M001,Conveyor Motor,83.63,3.92,3.57,20.67,1199.0,7.57,195.9,Normal,Critical,0.0,True
1960,M001,Conveyor Motor,83.6,3.93,3.57,20.62,1201.0,7.57,196.0,Normal,Critical,0.0,True
1961,M001,Conveyor Motor,83.28,3.93,3.57,20.57,1200.0,7.54,196.1,Normal,Critical,0.0,True
1962,M001,Conveyor Motor,83.4,3.9,3.57,20.75,1200.0,7.61,196.2,Normal,Critical,0.0,True
1963,M001,Conveyor Motor,83.53,3.93,3.57,20.63,1201.0,7.57,196.3,Normal,Critical,0.0,True
1964,M001,Conveyor Motor,83.56,3.93,3.57,20.67,1200.0,7.58,196.4,Normal,Critical,0.0,True
1965,M001,Conveyor Motor,83.3,3.88,3.57,20.73,1200.0,7.6,196.5,Normal,Critical,0.0,True
1966,M001,Conveyor Motor,83.39,3.91,3.57,20.69,1202.0,7.6,196.6,Normal,Critical,0.0,True
1967,M001,Conveyor Motor,83.72,3.95,3.57,20.66,1199.0,7.57,196.7,Normal,Critical,0.0,True
1968,M001,Conveyor Motor,83.41,3.96,3.57,20.65,1200.0,7.57,196.8,Normal,Critical,0.0,True
1969,M001,Conveyor Motor,83.55,3.94,3.57,20.67,1201.0,7.58,196.9,Normal,Critical,0.0,True
1970,M001,Conveyor Motor,83.51,3.93,3.57,20.69,1200.0,7.58,197.0,Normal,Critical,0.0,True
1971,M001,Conveyor Motor,83.71,3.91,3.57,20.76,1202.0,7.62,197.1,Normal,Critical,0.0,True
1972,M001,Conveyor Motor,110.01,3.95,3.57,20.67,1200.0,7.58,197.2,Normal,Critical,0.0,True
1973,M001,Conveyor Motor,83.64,3.94,3.57,20.76,1200.0,7.61,197.3,Normal,Critical,0.0,True
1974,M001,Conveyor Motor,83.67,3.9,3.57,20.82,1200.0,7.64,197.4,Normal,Critical,0.0,True
1975,M001,Conveyor Motor,83.67,3.99,3.57,20.68,1201.0,7.59,197.5,Normal,Critical,0.0,True
1976,M001,Conveyor Motor,83.7,3.93,3.57,20.78,1200.0,7.62,197.6,Normal,Critical,0.0,True
1977,M001,Conveyor Motor,83.54,3.94,3.57,20.77,1199.0,7.61,197.7,Normal,Critical,0.0,True
1978,M001,Conveyor Motor,83.91,3.96,3.58,20.75,1200.0,7.61,197.8,Normal,Critical,0.0,True
1979,M001,Conveyor Motor,83.61,3.93,3.58,20.85,1201.0,7.65,197.9,Normal,Critical,0.0,True
1980,M001,Conveyor Motor,83.89,3.95,3.57,20.77,1201.0,7.62,198.0,Normal,Critical,0.0,True
1981,M001,Conveyor Motor,83.57,3.96,3.58,20.83,1201.0,7.65,198.1,Normal,Critical,0.0,True
1982,M001,Conveyor Motor,83.81,3.97,3.58,20.82,1200.0,7.64,198.2,Normal,Critical,0.0,True
1983,M001,Conveyor Motor,83.83,3.98,3.58,20.77,1200.0,7.62,198.3,Normal,Critical,0.0,True
1984,M001,Conveyor Motor,83.65,3.95,3.57,20.84,1200.0,7.64,198.4,Normal,Critical,0.0,True
1985,M001,Conveyor Motor,83.74,3.93,3.58,20.83,1200.0,7.64,198.5,Normal,Critical,0.0,True
1986,M001,Conveyor Motor,83.73,3.93,3.58,20.75,1200.0,7.61,198.6,Normal,Critical,0.0,True
1987,M001,Conveyor Motor,83.87,3.96,3.58,20.73,1199.0,7.59,198.7,Normal,Critical,0.0,True
