timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,power_kw,runtime_hours,operating_condition,health_label,rul_hours,will_fail
1115,M003,Fan,45.95,4.8,1.1,5.96,1892.0,3.13,111.5,High Load,Normal,200.0,False
1116,M003,Fan,45.96,4.8,1.1,6.02,1893.0,3.16,111.6,High Load,Normal,200.0,False
1117,M003,Fan,46.16,4.8,1.1,6.02,1889.0,3.16,111.7,High Load,Normal,200.0,False
1118,M003,Fan,45.76,4.8,1.1,6.0,1889.0,3.15,111.8,High Load,Normal,200.0,False
1119,M003,Fan,45.91,4.77,1.1,6.01,1890.0,3.16,111.9,High Load,Normal,200.0,False
1120,M003,Fan,46.08,4.8,1.1,5.99,1890.0,3.15,112.0,High Load,Normal,200.0,False
1121,M003,Fan,46.05,4.8,1.1,6.03,1891.0,3.17,112.1,High Load,Normal,200.0,False
1122,M003,Fan,46.07,4.78,1.1,5.96,1891.0,3.13,112.2,High Load,Normal,200.0,False
1123,M003,Fan,46.23,4.81,1.1,6.0,1893.0,3.15,112.3,High Load,Normal,200.0,False
1124,M003,Fan,46.08,4.82,1.1,5.99,1891.0,3.15,112.4,High Load,Normal,200.0,False
1125,M003,Fan,45.85,4.81,1.1,6.06,1890.0,3.18,112.5,High Load,Normal,200.0,False
1126,M003,Fan,46.07,4.81,1.1,6.01,1888.0,3.15,112.6,High Load,Normal,200.0,False
1127,M003,Fan,45.99,4.76,1.1,6.01,1887.0,3.15,112.7,High Load,Normal,200.0,False
1128,M003,Fan,46.08,4.78,1.1,6.01,1891.0,3.16,112.8,High Load,Normal,200.0,False
1129,M003,Fan,45.77,4.81,1.1,6.01,1888.0,3.15,112.9,High Load,Normal,200.0,False
1130,M003,Fan,46.06,4.81,1.1,5.99,1888.0,3.14,113.0,High Load,Normal,200.0,False
1131,M003,Fan,46.04,4.81,1.1,5.97,1886.0,3.13,113.1,High Load,Normal,200.0,False
1132,M003,Fan,46.11,4.81,1.1,6.03,1892.0,3.17,113.2,High Load,Normal,200.0,False
1133,M003,Fan,46.13,4.81,1.1,6.0,1890.0,3.15,113.3,High Load,Normal,200.0,False
1134,M003,Fan,45.98,4.81,1.1,5.98,1886.0,3.13,113.4,High Load,Normal,200.0,False
1135,M003,Fan,46.05,4.78,1.1,6.03,1888.0,3.16,113.5,High Load,Normal,200.0,False
1136,M003,Fan,45.85,4.78,1.1,5.95,1891.0,3.12,113.6,High Load,Normal,200.0,False
1137,M003,Fan,46.03,4.81,1.1,6.06,1887.0,3.18,113.7,High Load,Normal,200.0,False
1138,M003,Fan,46.04,4.78,1.1,5.97,1891.0,3.13,113.8,High Load,Normal,200.0,False
1139,M003,Fan,46.0,4.75,1.1,6.03,1892.0,3.17,113.9,High Load,Normal,200.0,False
1140,M003,Fan,46.06,4.81,1.1,5.95,1889.0,3.12,114.0,High Load,Normal,200.0,False
1141,M003,Fan,45.95,4.81,1.1,5.98,1890.0,3.14,114.1,High Load,Normal,200.0,False
1142,M003,Fan,45.91,4.82,1.1,5.98,1891.0,3.14,114.2,High Load,Normal,200.0,False
1143,M003,Fan,45.91,4.8,1.1,5.99,1887.0,3.14,114.3,High Load,Normal,200.0,False
1144,M003,Fan,45.97,4.8,1.1,6.02,1890.0,3.16,114.4,High Load,Normal,200.0,False
1145,M003,Fan,45.94,4.78,1.1,6.01,1891.0,3.16,114.5,High Load,Normal,200.0,False
1146,M003,Fan,46.18,4.83,1.1,6.0,1888.0,3.15,114.6,High Load,Normal,200.0,False
1147,M003,Fan,46.0,4.81,1.1,6.05,1888.0,3.17,114.7,High Load,Normal,200.0,False
1148,M003,Fan,46.04,4.77,1.1,5.96,1887.0,3.12,114.8,High Load,Normal,200.0,False
1149,M003,Fan,46.26,4.81,1.1,5.96,1889.0,3.13,114.9,High Load,Normal,200.0,False
1150,M003,Fan,46.07,4.8,1.1,6.03,1892.0,3.17,115.0,High Load,Normal,200.0,False
1151,M003,Fan,46.0,4.79,1.1,6.0,1895.0,3.16,115.1,High Load,Normal,200.0,False
1152,M003,Fan,45.98,4.82,1.1,6.02,1890.0,3.16,115.2,High Load,Normal,200.0,False
1153,M003,Fan,46.0,4.75,1.1,5.99,1892.0,3.15,115.3,High Load,Normal,200.0,False
1154,M003,Fan,46.17,4.79,1.1,5.99,1890.0,3.15,115.4,High Load,Normal,200.0,False
1155,M003,Fan,45.97,4.8,1.1,5.97,1895.0,3.14,115.5,High Load,Normal,200.0,False
1156,M003,Fan,28.14,2.0,0.4,2.0,541.0,0.3,115.6,Shutdown,Normal,200.0,False
1157,M003,Fan,27.89,2.01,0.4,1.99,541.0,0.3,115.7,Shutdown,Normal,200.0,False
1158,M003,Fan,27.99,2.0,0.4,2.01,540.0,0.3,115.8,Shutdown,Normal,200.0,False
1159,M003,Fan,27.93,2.01,0.4,1.98,541.0,0.3,115.9,Shutdown,Normal,200.0,False
1160,M003,Fan,27.98,1.99,0.4,2.0,540.0,0.3,116.0,Shutdown,Normal,200.0,False
1161,M003,Fan,28.01,1.99,0.4,2.01,541.0,0.3,116.1,Shutdown,Normal,200.0,False
1162,M003,Fan,28.04,2.0,0.4,1.98,540.0,0.3,116.2,Shutdown,Normal,200.0,False
1163,M003,Fan,27.91,2.0,0.4,2.0,540.0,0.3,116.3,Shutdown,Normal,200.0,False
1164,M003,Fan,28.0,1.99,0.4,1.99,540.0,0.3,116.4,Shutdown,Normal,200.0,False
1165,M003,Fan,27.98,2.0,0.4,1.98,541.0,0.3,116.5,Shutdown,Normal,200.0,False
1166,M003,Fan,27.98,2.0,0.4,2.0,539.0,0.3,116.6,Shutdown,Normal,200.0,False
1167,M003,Fan,28.04,2.0,0.4,2.01,540.0,0.3,116.7,Shutdown,Normal,200.0,False
1168,M003,Fan,27.92,1.99,0.4,2.01,540.0,0.3,116.8,Shutdown,Normal,200.0,False
1169,M003,Fan,27.95,2.01,0.4,1.98,540.0,0.3,116.9,Shutdown,Normal,200.0,False
1170,M003,Fan,27.98,2.0,0.4,2.0,540.0,0.3,117.0,Shutdown,Normal,200.0,False
1171,M003,Fan,28.01,2.01,0.4,2.0,540.0,0.3,117.1,Shutdown,Normal,200.0,False
1172,M003,Fan,28.01,2.0,0.4,2.02,541.0,0.3,117.2,Shutdown,Normal,200.0,False
1173,M003,Fan,27.98,2.0,0.4,1.98,539.0,0.3,117.3,Shutdown,Normal,200.0,False
1174,M003,Fan,27.97,1.99,0.4,2.03,540.0,0.3,117.4,Shutdown,Normal,200.0,False
1175,M003,Fan,28.03,2.0,0.4,1.96,541.0,0.29,117.5,Shutdown,Normal,200.0,False
1176,M003,Fan,27.96,1.99,0.4,2.01,540.0,0.3,117.6,Shutdown,Normal,200.0,False
1177,M003,Fan,28.06,2.0,0.4,1.99,540.0,0.3,117.7,Shutdown,Normal,200.0,False
1178,M003,Fan,28.04,2.0,0.4,2.02,540.0,0.3,117.8,Shutdown,Normal,200.0,False
1179,M003,Fan,28.02,2.01,0.4,1.98,539.0,0.3,117.9,Shutdown,Normal,200.0,False
1180,M003,Fan,27.95,2.0,0.4,2.01,540.0,0.3,118.0,Shutdown,Normal,200.0,False
1181,M003,Fan,27.98,2.01,0.4,2.0,540.0,0.3,118.1,Shutdown,Normal,200.0,False
1182,M003,Fan,27.93,2.0,0.4,1.97,540.0,0.3,118.2,Shutdown,Normal,200.0,False
1183,M003,Fan,28.04,1.99,0.4,2.02,541.0,0.3,118.3,Shutdown,Normal,200.0,False
1184,M003,Fan,27.94,1.99,0.4,2.01,539.0,0.3,118.4,Shutdown,Normal,200.0,False
1185,M003,Fan,27.96,2.01,0.4,2.01,540.0,0.3,118.5,Shutdown,Normal,200.0,False
1186,M003,Fan,27.99,2.0,0.4,1.99,540.0,0.3,118.6,Shutdown,Normal,200.0,False
1187,M003,Fan,28.1,2.0,0.4,2.0,540.0,0.3,118.7,Shutdown,Normal,200.0,False
1188,M003,Fan,28.05,1.99,0.4,2.0,541.0,0.3,118.8,Shutdown,Normal,200.0,False
1189,M003,Fan,27.99,2.0,0.4,2.0,541.0,0.3,118.9,Shutdown,Normal,200.0,False
1190,M003,Fan,28.0,2.0,0.4,1.98,539.0,0.3,119.0,Shutdown,Normal,200.0,False
1191,M003,Fan,27.97,2.01,0.4,2.0,540.0,0.3,119.1,Shutdown,Normal,200.0,False
1192,M003,Fan,27.98,2.0,0.4,2.01,540.0,0.3,119.2,Shutdown,Normal,200.0,False
1193,M003,Fan,27.98,1.99,0.4,1.99,540.0,0.3,119.3,Shutdown,Normal,200.0,False
1194,M003,Fan,28.03,2.01,0.4,1.99,540.0,0.3,119.4,Shutdown,Normal,200.0,False
1195,M003,Fan,27.89,1.99,0.4,2.0,540.0,0.3,119.5,Shutdown,Normal,200.0,False
1196,M003,Fan,28.0,2.0,0.4,2.0,540.0,0.3,119.6,Shutdown,Normal,200.0,False
1197,M003,Fan,28.07,2.0,0.4,2.01,541.0,0.3,119.7,Shutdown,Normal,200.0,False
1198,M003,Fan,28.1,1.99,0.4,2.01,540.0,0.3,119.8,Shutdown,Normal,200.0,False
1199,M003,Fan,27.94,2.0,0.4,2.0,540.0,0.3,119.9,Shutdown,Normal,200.0,False
1200,M003,Fan,27.94,2.0,0.4,2.01,541.0,0.3,120.0,Shutdown,Normal,200.0,False
1201,M003,Fan,27.98,2.0,0.4,2.0,540.0,0.3,120.1,Shutdown,Normal,200.0,False
1202,M003,Fan,28.01,2.01,0.4,2.01,539.0,0.3,120.2,Shutdown,Normal,200.0,False
1203,M003,Fan,28.06,2.01,0.4,1.98,541.0,0.3,120.3,Shutdown,Normal,200.0,False
1204,M003,Fan,28.03,2.0,0.4,2.0,541.0,0.3,120.4,Shutdown,Normal,200.0,False
1205,M003,Fan,28.01,1.99,0.4,1.99,540.0,0.3,120.5,Shutdown,Normal,200.0,False
1206,M003,Fan,27.99,2.01,0.4,2.0,541.0,0.3,120.6,Shutdown,Normal,200.0,False
1207,M003,Fan,27.9,2.01,0.4,2.03,539.0,0.3,120.7,Shutdown,Normal,200.0,False
1208,M003,Fan,27.95,2.0,0.4,2.0,539.0,0.3,120.8,Shutdown,Normal,200.0,False
1209,M003,Fan,28.08,2.0,0.4,2.01,539.0,0.3,120.9,Shutdown,Normal,200.0,False
1210,M003,Fan,28.09,2.01,0.4,2.01,540.0,0.3,121.0,Shutdown,Normal,200.0,False
1211,M003,Fan,27.96,1.99,0.4,2.0,540.0,0.3,121.1,Shutdown,Normal,200.0,False
1212,M003,Fan,27.96,2.0,0.4,2.0,541.0,0.3,121.2,Shutdown,Normal,200.0,False
1213,M003,Fan,27.99,2.0,0.4,1.99,541.0,0.3,121.3,Shutdown,Normal,200.0,False
1214,M003,Fan,28.05,2.01,0.4,1.99,540.0,0.3,121.4,Shutdown,Normal,200.0,False
1215,M003,Fan,28.01,2.0,0.4,1.99,539.0,0.3,121.5,Shutdown,Normal,200.0,False
1216,M003,Fan,27.94,2.0,0.4,1.98,540.0,0.3,121.6,Shutdown,Normal,200.0,False
1217,M003,Fan,28.04,2.0,0.4,2.02,540.0,0.3,121.7,Shutdown,Normal,200.0,False
1218,M003,Fan,28.0,1.99,0.4,1.98,541.0,0.3,121.8,Shutdown,Normal,200.0,False
1219,M003,Fan,27.94,1.99,0.4,1.99,541.0,0.3,121.9,Shutdown,Normal,200.0,False
1220,M003,Fan,27.99,2.0,0.4,2.01,540.0,0.3,122.0,Shutdown,Normal,200.0,False
1221,M003,Fan,28.01,2.0,0.4,2.0,540.0,0.3,122.1,Shutdown,Normal,200.0,False
1222,M003,Fan,27.94,1.99,0.4,1.97,539.0,0.3,122.2,Shutdown,Normal,200.0,False
1223,M003,Fan,28.05,2.02,0.4,2.0,540.0,0.3,122.3,Shutdown,Normal,200.0,False
1224,M003,Fan,28.02,2.01,0.4,2.02,540.0,0.3,122.4,Shutdown,Normal,200.0,False
1225,M003,Fan,27.98,2.0,0.4,-1.63,540.0,-0.24,122.5,Shutdown,Normal,200.0,False
1226,M003,Fan,28.06,1.99,0.4,2.0,540.0,0.3,122.6,Shutdown,Normal,200.0,False
1227,M003,Fan,27.98,2.0,0.4,1.99,541.0,0.3,122.7,Shutdown,Normal,200.0,False
1228,M003,Fan,28.01,2.0,0.4,2.01,540.0,0.3,122.8,Shutdown,Normal,200.0,False
1229,M003,Fan,28.09,1.99,0.4,2.01,541.0,0.3,122.9,Shutdown,Normal,200.0,False
1230,M003,Fan,28.02,2.0,0.4,2.0,540.0,0.3,123.0,Shutdown,Normal,200.0,False
1231,M003,Fan,28.0,2.01,0.4,1.99,539.0,0.3,123.1,Shutdown,Normal,200.0,False
1232,M003,Fan,27.98,2.01,0.4,2.01,541.0,0.3,123.2,Shutdown,Normal,200.0,False
1233,M003,Fan,27.89,2.01,0.4,2.0,541.0,0.3,123.3,Shutdown,Normal,200.0,False
1234,M003,Fan,27.91,1.99,0.4,2.01,539.0,0.3,123.4,Shutdown,Normal,200.0,False
1235,M003,Fan,28.07,2.0,0.4,2.01,539.0,0.3,123.5,Shutdown,Normal,200.0,False
1236,M003,Fan,28.02,2.02,0.4,2.0,540.0,0.3,123.6,Shutdown,Normal,200.0,False
1237,M003,Fan,27.99,2.0,0.4,2.01,540.0,0.3,123.7,Shutdown,Normal,200.0,False
1238,M003,Fan,27.96,2.01,0.4,1.99,541.0,0.3,123.8,Shutdown,Normal,200.0,False
1239,M003,Fan,28.0,2.01,0.4,2.0,540.0,0.3,123.9,Shutdown,Normal,200.0,False
1240,M003,Fan,27.92,2.01,0.4,2.0,540.0,0.3,124.0,Shutdown,Normal,200.0,False
1241,M003,Fan,28.07,2.02,0.4,1.99,540.0,0.3,124.1,Shutdown,Normal,200.0,False
1242,M003,Fan,27.99,2.0,0.4,1.98,540.0,0.3,124.2,Shutdown,Normal,200.0,False
1243,M003,Fan,28.0,2.0,0.4,2.01,539.0,0.3,124.3,Shutdown,Normal,200.0,False
1244,M003,Fan,28.0,2.0,0.4,1.99,541.0,0.3,124.4,Shutdown,Normal,200.0,False
1245,M003,Fan,28.03,2.0,0.4,2.01,540.0,0.3,124.5,Shutdown,Normal,200.0,False
1246,M003,Fan,27.98,2.0,0.4,2.02,540.0,0.3,124.6,Shutdown,Normal,200.0,False
1247,M003,Fan,28.07,2.0,0.4,2.0,540.0,0.3,124.7,Shutdown,Normal,200.0,False
1248,M003,Fan,28.03,1.99,0.4,1.99,539.0,0.3,124.8,Shutdown,Normal,200.0,False
1249,M003,Fan,28.01,1.98,0.4,2.01,540.0,0.3,124.9,Shutdown,Normal,200.0,False
1250,M003,Fan,27.95,1.99,0.4,1.99,540.0,0.3,125.0,Shutdown,Normal,200.0,False
1251,M003,Fan,27.98,2.0,0.4,2.0,540.0,0.3,125.1,Shutdown,Normal,200.0,False
1252,M003,Fan,28.06,1.99,0.4,1.99,539.0,0.3,125.2,Shutdown,Normal,200.0,False
1253,M003,Fan,28.0,2.0,0.4,1.99,539.0,0.3,125.3,Shutdown,Normal,200.0,False
1254,M003,Fan,27.98,2.0,0.4,2.01,539.0,0.3,125.4,Shutdown,Normal,200.0,False
1255,M003,Fan,27.99,1.99,0.4,2.01,540.0,0.3,125.5,Shutdown,Normal,200.0,False
1256,M003,Fan,28.02,1.99,0.4,2.01,540.0,0.3,125.6,Shutdown,Normal,200.0,False
1257,M003,Fan,28.0,1.99,0.4,2.02,539.0,0.3,125.7,Shutdown,Normal,200.0,False
1258,M003,Fan,27.95,1.99,0.4,2.0,540.0,0.3,125.8,Shutdown,Normal,200.0,False
1259,M003,Fan,28.03,1.99,0.4,2.01,540.0,0.3,125.9,Shutdown,Normal,200.0,False
1260,M003,Fan,28.03,2.0,0.4,2.01,540.0,0.3,126.0,Shutdown,Normal,200.0,False
1261,M003,Fan,27.96,2.0,0.4,2.0,540.0,0.3,126.1,Shutdown,Normal,200.0,False
1262,M003,Fan,28.08,2.0,0.4,2.0,540.0,0.3,126.2,Shutdown,Normal,200.0,False
1263,M003,Fan,28.0,2.01,0.4,1.98,540.0,0.3,126.3,Shutdown,Normal,200.0,False
1264,M003,Fan,27.99,2.0,0.4,1.99,539.0,0.3,126.4,Shutdown,Normal,200.0,False
1265,M003,Fan,28.0,1.99,0.4,1.99,540.0,0.3,126.5,Shutdown,Normal,200.0,False
1266,M003,Fan,27.89,2.01,0.4,2.03,541.0,0.31,126.6,Shutdown,Normal,200.0,False
1267,M003,Fan,27.94,2.0,0.4,2.0,540.0,0.3,126.7,Shutdown,Normal,200.0,False
1268,M003,Fan,27.89,2.0,0.4,2.0,541.0,0.3,126.8,Shutdown,Normal,200.0,False
1269,M003,Fan,27.98,1.99,0.4,2.0,540.0,0.3,126.9,Shutdown,Normal,200.0,False
1270,M003,Fan,28.1,2.0,0.4,2.01,540.0,0.3,127.0,Shutdown,Normal,200.0,False
1271,M003,Fan,28.0,2.0,0.4,2.03,540.0,0.3,127.1,Shutdown,Normal,200.0,False
1272,M003,Fan,28.04,2.01,0.4,2.0,540.0,0.3,127.2,Shutdown,Normal,200.0,False
1273,M003,Fan,28.04,2.01,0.4,2.01,540.0,0.3,127.3,Shutdown,Normal,200.0,False
1274,M003,Fan,28.02,2.01,0.4,2.0,540.0,0.3,127.4,Shutdown,Normal,200.0,False
1275,M003,Fan,28.04,2.01,0.4,2.0,540.0,0.3,127.5,Shutdown,Normal,200.0,False
1276,M003,Fan,28.03,2.01,0.4,1.99,540.0,0.3,127.6,Shutdown,Normal,200.0,False
1277,M003,Fan,27.96,2.01,0.4,2.01,540.0,0.3,127.7,Shutdown,Normal,200.0,False
1278,M003,Fan,28.02,2.0,0.4,2.0,541.0,0.3,127.8,Shutdown,Normal,200.0,False
1279,M003,Fan,28.04,1.98,0.4,1.99,540.0,0.3,127.9,Shutdown,Normal,200.0,False
1280,M003,Fan,28.02,1.98,0.4,2.02,541.0,0.3,128.0,Shutdown,Normal,200.0,False
1281,M003,Fan,27.97,2.01,0.4,2.0,539.0,0.3,128.1,Shutdown,Normal,200.0,False
1282,M003,Fan,27.97,2.0,0.4,2.01,540.0,0.3,128.2,Shutdown,Normal,200.0,False
1283,M003,Fan,28.13,2.0,0.4,1.99,541.0,0.3,128.3,Shutdown,Normal,200.0,False
1284,M003,Fan,27.93,2.0,0.4,2.0,540.0,0.3,128.4,Shutdown,Normal,200.0,False
1285,M003,Fan,27.96,2.0,0.4,2.01,539.0,0.3,128.5,Shutdown,Normal,200.0,False
1286,M003,Fan,27.94,2.0,0.4,2.02,540.0,0.3,128.6,Shutdown,Normal,200.0,False
1287,M003,Fan,27.98,2.01,0.4,2.0,540.0,0.3,128.7,Shutdown,Normal,200.0,False
1288,M003,Fan,28.08,2.0,0.4,1.99,540.0,0.3,128.8,Shutdown,Normal,200.0,False
1289,M003,Fan,27.99,2.0,0.4,2.0,540.0,0.3,128.9,Shutdown,Normal,200.0,False
1290,M003,Fan,28.03,2.0,0.4,1.98,541.0,0.3,129.0,Shutdown,Normal,200.0,False
1291,M003,Fan,28.05,2.0,0.4,2.01,540.0,0.3,129.1,Shutdown,Normal,200.0,False
1292,M003,Fan,28.06,2.0,0.4,2.0,540.0,0.3,129.2,Shutdown,Normal,200.0,False
1293,M003,Fan,28.08,2.0,0.4,2.0,540.0,0.3,129.3,Shutdown,Normal,200.0,False
1294,M003,Fan,28.06,2.01,0.4,2.01,539.0,0.3,129.4,Shutdown,Normal,200.0,False
1295,M003,Fan,27.97,1.98,0.4,1.99,539.0,0.3,129.5,Shutdown,Normal,200.0,False
1296,M003,Fan,28.0,2.0,0.4,2.01,540.0,0.3,129.6,Shutdown,Normal,200.0,False
1297,M003,Fan,45.98,4.82,1.1,6.11,1888.0,3.21,129.7,High Load,Normal,200.0,False
1298,M003,Fan,45.96,4.8,1.1,5.93,1891.0,3.11,129.8,High Load,Normal,200.0,False
1299,M003,Fan,45.88,4.79,1.1,6.0,1891.0,3.15,129.9,High Load,Normal,200.0,False
1300,M003,Fan,45.91,4.8,1.1,6.0,1889.0,3.15,130.0,High Load,Normal,200.0,False
1301,M003,Fan,45.83,4.83,1.1,5.98,1894.0,3.14,130.1,High Load,Normal,200.0,False
1302,M003,Fan,45.87,4.82,1.1,6.01,1887.0,3.15,130.2,High Load,Normal,200.0,False
1303,M003,Fan,46.1,4.77,1.1,6.0,1892.0,3.15,130.3,High Load,Normal,200.0,False
1304,M003,Fan,45.94,4.8,1.1,6.02,1891.0,3.16,130.4,High Load,Normal,200.0,False
1305,M003,Fan,46.17,4.78,1.1,5.98,1889.0,3.14,130.5,High Load,Normal,200.0,False
1306,M003,Fan,45.99,4.81,1.1,6.1,1890.0,3.2,130.6,High Load,Normal,200.0,False
1307,M003,Fan,45.94,4.8,1.1,6.01,1890.0,3.15,130.7,High Load,Normal,200.0,False
1308,M003,Fan,46.03,4.82,1.1,5.96,1893.0,3.13,130.8,High Load,Normal,200.0,False
1309,M003,Fan,46.25,4.79,1.1,6.01,1891.0,3.16,130.9,High Load,Normal,200.0,False
1310,M003,Fan,45.98,4.81,1.1,5.95,1890.0,3.12,131.0,High Load,Normal,200.0,False
1311,M003,Fan,45.98,4.78,1.1,6.01,1888.0,3.15,131.1,High Load,Normal,200.0,False
1312,M003,Fan,45.95,4.79,1.1,5.94,1892.0,3.12,131.2,High Load,Normal,200.0,False
1313,M003,Fan,45.94,4.82,1.1,5.99,1893.0,3.15,131.3,High Load,Normal,200.0,False
1314,M003,Fan,46.0,4.8,1.1,5.98,1893.0,3.15,131.4,High Load,Normal,200.0,False
1315,M003,Fan,46.08,4.81,1.1,5.98,1887.0,3.14,131.5,High Load,Normal,200.0,False
1316,M003,Fan,45.95,4.81,1.1,6.0,1891.0,3.15,131.6,High Load,Normal,200.0,False
1317,M003,Fan,46.01,4.8,1.1,6.04,1888.0,3.17,131.7,High Load,Normal,200.0,False
1318,M003,Fan,46.06,4.78,1.1,5.99,1891.0,3.15,131.8,High Load,Normal,200.0,False
1319,M003,Fan,46.03,4.8,1.1,6.03,1890.0,3.17,131.9,High Load,Normal,200.0,False
1320,M003,Fan,45.99,4.83,1.1,6.01,1891.0,3.16,132.0,High Load,Normal,200.0,False
1321,M003,Fan,46.01,4.77,1.1,6.0,1890.0,3.15,132.1,High Load,Normal,200.0,False
1322,M003,Fan,45.99,4.83,1.1,6.04,1889.0,3.17,132.2,High Load,Normal,200.0,False
1323,M003,Fan,46.2,4.77,1.1,6.02,1889.0,3.16,132.3,High Load,Normal,200.0,False
1324,M003,Fan,46.0,4.81,1.1,6.01,1885.0,3.15,132.4,High Load,Normal,200.0,False
1325,M003,Fan,45.88,4.8,1.1,6.03,1890.0,3.17,132.5,High Load,Normal,200.0,False
1326,M003,Fan,46.03,4.81,1.1,6.02,1890.0,3.16,132.6,High Load,Normal,200.0,False
1327,M003,Fan,46.14,4.81,1.1,5.97,1895.0,3.14,132.7,High Load,Normal,200.0,False
1328,M003,Fan,45.9,4.77,1.1,6.0,1888.0,3.15,132.8,High Load,Normal,200.0,False
1329,M003,Fan,46.0,4.8,1.1,6.02,1891.0,3.16,132.9,High Load,Normal,200.0,False
1330,M003,Fan,46.1,4.81,1.1,5.99,1890.0,3.15,133.0,High Load,Normal,200.0,False
1331,M003,Fan,46.05,4.81,1.1,5.98,1888.0,3.14,133.1,High Load,Normal,200.0,False
1332,M003,Fan,46.14,4.79,1.1,5.97,1891.0,3.14,133.2,High Load,Normal,200.0,False
1333,M003,Fan,45.95,4.8,1.1,5.98,1896.0,3.15,133.3,High Load,Normal,200.0,False
1334,M003,Fan,45.96,4.77,1.1,5.93,1893.0,3.12,133.4,High Load,Normal,200.0,False
1335,M003,Fan,45.88,4.79,1.1,6.0,1891.0,3.15,133.5,High Load,Normal,200.0,False
1336,M003,Fan,46.07,4.8,1.1,5.99,1890.0,3.15,133.6,High Load,Normal,200.0,False
1337,M003,Fan,45.95,4.78,1.1,6.02,1888.0,3.15,133.7,High Load,Normal,200.0,False
1338,M003,Fan,45.91,4.81,1.1,6.0,1889.0,3.15,133.8,High Load,Normal,200.0,False
1339,M003,Fan,46.07,4.78,1.1,6.03,1892.0,3.17,133.9,High Load,Normal,200.0,False
1340,M003,Fan,46.07,4.81,1.1,6.01,1889.0,3.15,134.0,High Load,Normal,200.0,False
1341,M003,Fan,45.84,4.77,1.1,6.01,1890.0,3.15,134.1,High Load,Normal,200.0,False
1342,M003,Fan,45.97,4.81,1.1,5.97,1890.0,3.14,134.2,High Load,Normal,200.0,False
1343,M003,Fan,46.08,4.78,1.1,5.98,1889.0,3.14,134.3,High Load,Normal,200.0,False
1344,M003,Fan,45.87,4.78,1.1,5.94,1891.0,3.12,134.4,High Load,Normal,200.0,False
1345,M003,Fan,45.96,4.79,1.1,5.98,1885.0,3.13,134.5,High Load,Normal,200.0,False
1346,M003,Fan,46.04,4.84,1.1,6.07,1890.0,3.18,134.6,High Load,Normal,200.0,False
1347,M003,Fan,45.93,4.8,1.1,5.96,1887.0,3.13,134.7,High Load,Normal,200.0,False
1348,M003,Fan,45.97,4.8,1.1,5.95,1890.0,3.12,134.8,High Load,Normal,200.0,False
1349,M003,Fan,45.96,4.78,1.1,5.93,1891.0,3.12,134.9,High Load,Normal,200.0,False
1350,M003,Fan,45.9,4.82,1.1,5.99,1891.0,3.15,135.0,High Load,Normal,200.0,False
1351,M003,Fan,46.12,4.82,1.1,6.01,1889.0,3.15,135.1,High Load,Normal,200.0,False
1352,M003,Fan,46.05,4.8,1.1,6.02,1893.0,3.17,135.2,High Load,Normal,200.0,False
1353,M003,Fan,45.91,4.81,1.1,6.05,1895.0,3.18,135.3,High Load,Normal,200.0,False
1354,M003,Fan,45.99,4.8,1.1,6.03,1890.0,3.16,135.4,High Load,Normal,200.0,False
1355,M003,Fan,46.01,4.78,1.1,5.96,1890.0,3.13,135.5,High Load,Normal,200.0,False
1356,M003,Fan,46.17,4.79,1.1,5.95,1889.0,3.12,135.6,High Load,Normal,200.0,False
1357,M003,Fan,46.13,4.78,1.1,6.0,1887.0,3.15,135.7,High Load,Normal,200.0,False
1358,M003,Fan,46.07,4.84,1.1,6.04,1887.0,3.16,135.8,High Load,Normal,200.0,False
1359,M003,Fan,46.07,4.78,1.1,5.98,1889.0,3.14,135.9,High Load,Normal,200.0,False
1360,M003,Fan,39.97,3.99,1.0,5.01,1800.0,2.51,136.0,Normal,Normal,200.0,False
1361,M003,Fan,39.99,3.99,1.0,4.98,1801.0,2.49,136.1,Normal,Normal,200.0,False
1362,M003,Fan,40.08,4.0,1.0,5.0,1797.0,2.49,136.2,Normal,Normal,200.0,False
1363,M003,Fan,39.95,4.03,1.0,4.99,1799.0,2.49,136.3,Normal,Normal,200.0,False
1364,M003,Fan,40.03,4.01,1.0,5.0,1803.0,2.51,136.4,Normal,Normal,200.0,False
1365,M003,Fan,40.01,3.96,1.0,4.96,1801.0,2.48,136.5,Normal,Normal,200.0,False
1366,M003,Fan,40.01,3.99,1.0,5.0,1800.0,2.5,136.6,Normal,Normal,200.0,False
1367,M003,Fan,39.96,4.01,1.0,5.02,1798.0,2.51,136.7,Normal,Normal,200.0,False
1368,M003,Fan,39.9,4.0,1.0,4.97,1800.0,2.49,136.8,Normal,Normal,200.0,False
1369,M003,Fan,39.86,4.03,1.0,4.98,1798.0,2.48,136.9,Normal,Normal,200.0,False
1370,M003,Fan,40.05,4.01,1.0,5.02,1799.0,2.51,137.0,Normal,Normal,200.0,False
1371,M003,Fan,40.02,4.0,1.0,5.02,1798.0,2.51,137.1,Normal,Normal,200.0,False
1372,M003,Fan,40.01,3.99,1.0,5.0,1800.0,2.5,137.2,Normal,Normal,200.0,False
1373,M003,Fan,40.05,3.99,1.0,5.03,1797.0,2.51,137.3,Normal,Normal,200.0,False
