timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,runtime_hours,health_label,rul_hours
2709,M001,Test Machine,53.02242428781838,2.8904761503722507,3.0225836829761805,16.006530850157546,1092.6121916378675,440.4214333846681,Warning,86.7797429984176
2710,M001,Test Machine,60.91022577344377,2.625699822247684,2.6466254443281887,14.77855932224844,1224.0905283692155,175.2509974026994,Warning,94.95007720480079
2711,M001,Test Machine,90.37355693132544,5.8250538711142354,4.704634692758686,21.94434328753585,1148.5217888843931,365.6006273613843,Critical,29.794660426553747
2712,M001,Test Machine,94.43650319045727,3.533843388985697,4.167534252733556,21.308503911245523,1150.0021643645111,29.79902173855692,Critical,63.40035461297811
2713,M001,Test Machine,61.896530832986016,4.271633693531058,3.633630263531621,17.875096065502724,1218.4217008850662,454.0188744611803,Critical,87.55450259093321
2714,M001,Test Machine,90.55658518295796,4.969654810564002,5.277817978869509,23.55616963780328,929.7059756409714,198.5952855885587,Critical,11.99773098443309
2715,M001,Test Machine,80.23629727401418,3.8193112711179817,3.0851044031040593,19.622556876914803,1174.6232936130004,48.40249910947036,Critical,86.69346724437598
2716,M001,Test Machine,73.1952466033715,3.8698024788236958,3.294944784495241,20.67098975454962,1020.5949263129074,223.66363634379766,Critical,67.89017532723233
2717,M001,Test Machine,53.989063627709406,3.252211342620855,3.0182018908458605,17.942604024011647,1325.6686229887448,264.21536995636825,Warning,94.73624569150927
2718,M001,Test Machine,94.6803848028226,6.306074978884573,4.126074115929054,19.79195144048726,1244.476071248803,296.77582521542234,Critical,54.42519237027648
2719,M001,Test Machine,58.873987959976276,1.9711884810810396,2.943577148423554,14.016761509306559,1215.0640381837075,139.81763353155736,Warning,88.49801823400666
2720,M001,Test Machine,73.25468339216455,4.778881455628579,5.013309146404865,27.13719972113139,1213.3281673643241,470.07906457274436,Critical,29.55043344929105
2721,M001,Test Machine,78.5240070940582,3.6289306044719587,3.6572353832971967,23.331922656439463,1241.3272595851256,60.68618397333408,Critical,51.2187564746687
2722,M001,Test Machine,66.54711095916005,3.2611971542733773,3.1549092209530096,9.245379215253493,1281.520459483311,431.0571281196769,Warning,95.52100276127078
2723,M001,Test Machine,61.44120441547577,3.729987780785793,4.229155295936501,15.788720842079266,1006.7426894725966,186.9203873722287,Critical,74.73412584865616
2724,M001,Test Machine,82.7952865266233,1.9158800485302527,4.2198709876029845,15.360549503151212,1255.0857799541286,483.030973054814,Warning,95.3541657327827
2725,M001,Test Machine,89.97449354765348,4.5705970393427595,5.025303568336245,24.21993495033219,858.9377667296662,165.48973984248912,Critical,11.044838355342605
2726,M001,Test Machine,91.58597003245345,5.642828286720143,3.9482935617066746,17.181698740714427,1156.1583097880366,156.36170648278835,Critical,21.107841883151167
2727,M001,Test Machine,82.09271821115834,5.516984635029663,3.975913457659063,18.655083877275512,997.9990531302549,205.71660277636138,Critical,21.1385935329605
2728,M001,Test Machine,74.44675926343396,2.59498217236229,3.5482844276994765,17.124414019606093,1203.110828751804,93.63240532014456,Warning,57.183734624764526
2729,M001,Test Machine,98.00265546790715,6.058627655259588,5.885406157236918,26.241833613210197,1083.8274080706,179.86730026333026,Critical,11.016084247969602
2730,M001,Test Machine,72.03379968615039,4.705840300272361,4.748630373181357,18.754195195198974,1111.51116477273,59.2996579922046,Critical,44.94043671941754
2731,M001,Test Machine,67.44170141755674,3.5541548437724053,3.8890400646183236,17.809306991499838,1284.7539645682973,434.43504264207263,Critical,72.98166192202653
2732,M001,Test Machine,89.5161812667115,5.4276900173230285,5.257070128408079,25.436435339536768,869.7417748531042,80.45834525108737,Critical,10.657846198948135
2733,M001,Test Machine,82.83388461962026,3.5773010563319705,3.3738504188407354,16.869900459073417,1142.4381354235322,359.38204935322034,Critical,60.44319312489623
2734,M001,Test Machine,91.03081065219195,4.3580452316606175,5.199318587316439,21.772174191939413,1201.0733888665586,169.1656971850462,Critical,23.688316092686264
2735,M001,Test Machine,74.4022870929344,5.547076666750365,4.559170932147369,27.98140588987061,975.038900754736,384.26288281692666,Critical,15.28672597997
2736,M001,Test Machine,73.79148156952904,5.8718811357484775,5.278498544326034,27.705797880377386,1008.3658305928366,263.98475752041026,Critical,11.687000961035409
2737,M001,Test Machine,72.90724251675185,2.9255674120051434,5.58920890865172,20.439401678964096,899.1835930371815,240.91786163337707,Critical,26.24272972160601
2738,M001,Test Machine,88.7123607005375,4.141366446080051,5.11494422026913,25.731800031493933,908.5887173135454,35.161438312559746,Critical,33.06985727786035
2739,M001,Test Machine,86.54518175923894,5.115277159203343,4.535140339097467,14.420636760383227,929.9655959340303,220.3439546390158,Critical,42.76339777143852
2740,M001,Test Machine,68.88848120663845,3.326055887041557,2.555344558335278,10.735429142489814,1288.7685130393422,489.9744934152172,Warning,96.93023883990607
2741,M001,Test Machine,87.25585400741072,4.741404383475615,5.303960855982324,18.49564402926689,1008.1279793724322,396.05959197261444,Critical,13.20836706658936
2742,M001,Test Machine,62.22060641177132,4.060961112335429,5.790386308434658,20.119818291549972,941.3956341925445,304.4196913842444,Critical,38.19459832187481
2743,M001,Test Machine,76.50212137406776,3.3253063262430604,2.789400628270867,17.054281240177325,1009.5573038334469,133.77262051963822,Critical,62.596743900962814
2744,M001,Test Machine,53.20448392909161,3.5217176134221697,3.584742516827072,19.98444911264511,1227.9663244439068,1.2045947977949445,Critical,82.27959536167079
2745,M001,Test Machine,78.26222514475626,2.7553132474676723,3.559413109070204,11.082941980973503,1180.0702748494427,69.9135297207043,Warning,77.47548292294086
2746,M001,Test Machine,63.16132616009522,2.353118313075682,2.559419077404886,18.126877393811174,1255.8358983400979,310.85942602004087,Warning,94.08776347229218
2747,M001,Test Machine,80.43166406516079,5.448314851794553,4.5859913038196485,19.155171897795395,1045.8575038856252,470.6118373516541,Critical,41.46086830836354
2748,M001,Test Machine,64.0816124290175,2.3112192304890056,3.3719606029959657,20.280890058591623,1185.2371355408131,114.32159252171404,Warning,94.52927640065997
2749,M001,Test Machine,73.68523295196572,3.356663949922147,3.6358653362808386,22.17718116320212,1127.3265032041468,393.3347576051632,Critical,57.30745108819763
2750,M001,Test Machine,71.79246729998593,4.8917618934126015,5.648814054928264,26.359379170072934,995.3607893466665,379.31970109770504,Critical,19.310971680373527
2751,M001,Test Machine,64.1382185314939,3.5593545539257407,3.0480227150085897,12.583912402280571,1292.6639660315525,7.8993137128120505,Warning,96.28212514567447
2752,M001,Test Machine,71.2405426242654,2.9792021591623676,3.760082454852686,21.495927027275652,1088.8121400762975,493.63925095547717,Critical,69.0793504647846
2753,M001,Test Machine,75.46481088890354,3.527789807013572,4.148854487146548,16.75947710081937,1131.0255792477933,174.20912778843172,Critical,62.20780761851636
2754,M001,Test Machine,74.8232126947687,4.032372564662531,3.083995229668308,15.991712891643175,1291.415259452692,146.1937233575466,Critical,80.30469006707185
2755,M001,Test Machine,79.00277805654727,3.3306898160503113,4.296135445827842,21.21545676666855,1026.5430231507332,243.17153782093848,Critical,58.60269303701791
2756,M001,Test Machine,79.97671045635187,4.620215824891249,4.305953286668888,16.62087080706965,1070.3691641569237,364.2692225384323,Critical,44.73834892004105
2757,M001,Test Machine,61.58145636631722,2.6704671235821063,3.417705914765561,19.48422314850545,1138.8576674732553,174.17558474291218,Warning,86.02944961096163
2758,M001,Test Machine,54.202377025503004,2.328083956620291,2.9232304894976324,20.397116502033008,1043.907115809054,212.68462214515017,Warning,90.11167333583083
2759,M001,Test Machine,61.26181477089875,2.552057019046429,2.701470039341832,16.302566286523827,1207.8403897373396,74.25448231897636,Warning,71.71311483586351
2760,M001,Test Machine,60.71817644273623,1.9169850256012586,3.6904970978015967,14.792423784332996,1248.2079297348487,95.4371540786011,Warning,82.4802136897343
2761,M001,Test Machine,78.09301163929048,3.498936252651328,3.990036818150694,21.10283632952295,1134.6623105021501,399.68300402086237,Critical,79.1670523564853
2762,M001,Test Machine,92.28692727958813,5.681000321547871,4.387929965337075,23.934528345615224,1119.998525685661,160.2573223730311,Critical,25.607850438786883
2763,M001,Test Machine,62.528250627785496,1.158628326875482,2.7833941343084136,8.944161569703251,1098.2357911325844,333.75485820642444,Warning,75.27986835089902
2764,M001,Test Machine,54.40894020225252,4.184042585800369,3.2972394795207,18.17605576606914,1187.3242656251452,51.53863864864383,Critical,95.45932959383322
2765,M001,Test Machine,58.39057871387325,3.776044325431042,3.0666430702928054,22.027443647478364,1012.6662364170382,406.57691263639146,Critical,56.72770058463629
2766,M001,Test Machine,77.05835361897098,5.628071486224274,4.355503322336104,20.099112101344744,994.3788899771241,206.47541144126492,Critical,17.67087912303262
2767,M001,Test Machine,79.13942673231595,3.917346124432407,3.772250759714073,14.312771419393387,950.4486949808643,62.65092514133003,Critical,55.079563649872476
2768,M001,Test Machine,71.21042657136883,5.512305256434468,3.1917149162344676,20.7799260174228,1131.8808469335129,282.5194550404898,Critical,23.109204876493934
2769,M001,Test Machine,77.0934199486542,1.5068851986534941,3.5404745237936597,12.850983687473143,1057.6405256199055,202.02967039105985,Warning,98.95575702860299
2770,M001,Test Machine,88.45489381471025,5.008364927433482,4.533586149194484,27.859782972118907,1021.7739258703034,427.16967023382006,Critical,10.953514970175974
2771,M001,Test Machine,82.70069112711427,2.9712073702284703,4.671258142851871,16.84558626742319,1129.6509168926716,297.27113502606323,Critical,68.32158191707425
2772,M001,Test Machine,72.74656594871558,4.199402398268189,5.38345542596684,18.81310842693248,864.1002519141416,368.7548852983544,Critical,29.296674594035082
2773,M001,Test Machine,89.80323382072113,5.091239305556183,4.143950923038325,26.115548439560154,957.448844226599,341.45171829683414,Critical,20.430659943850785
2774,M001,Test Machine,67.04512057337108,5.475143549114069,3.477679639007818,23.561833758725818,1098.731111190879,218.58941022069044,Critical,40.87715566659178
2775,M001,Test Machine,77.66976571182926,4.3593072864016955,3.3495756989231067,14.78348916601703,1068.0193718156772,43.52355405047415,Critical,74.11749876414825
2776,M001,Test Machine,93.31643054318869,4.629199760936364,5.0018969308305685,19.4031986461945,915.996587323946,47.68806369604045,Critical,37.40949987146027
2777,M001,Test Machine,89.80247298848079,3.4663221979328074,4.27279092455307,15.854679470860368,960.3150098021217,486.4773811068453,Critical,52.56653400949757
2778,M001,Test Machine,64.60145747894285,3.4538338210327058,3.3277433086044947,15.647749148289282,989.9649938934219,118.21763353260778,Critical,77.88470582859804
2779,M001,Test Machine,59.38967419546755,3.0205490302405003,3.9576741752097604,12.245706171701954,1135.1618694321855,66.95078975890073,Warning,85.5435328194612
2780,M001,Test Machine,67.02741901095345,2.5128214122121815,3.6196660901360778,17.300927770561984,1079.4376348285427,116.4296596986118,Warning,83.41743825736837
2781,M001,Test Machine,93.28007191715223,4.167791376993313,4.901776780834614,22.134848686907585,919.1629101561098,193.17895782872324,Critical,43.437838881231315
2782,M001,Test Machine,53.58929917666513,2.900046396356406,3.9688719237157626,19.631610274242043,1045.9601046021385,114.51484476546142,Warning,90.04518642042461
2783,M001,Test Machine,57.30335359180755,3.9804614309475035,3.599385555563084,18.231969043544865,1031.5862122851665,253.2508578471671,Critical,66.53762378021337
2784,M001,Test Machine,61.8231820766658,3.932213439728339,4.139350925494249,19.17503568518854,1002.0385542925965,356.4703483858874,Critical,22.24726598142155
2785,M001,Test Machine,70.5693048119565,2.7768361268321056,4.290923760151898,15.294629234938451,1073.3781659320975,162.5237434817524,Warning,79.17979660144059
2786,M001,Test Machine,51.72256278108838,5.294398710776986,3.569321003772335,19.949658159383084,1332.5258506666291,265.52709561708275,Critical,83.28261315677204
2787,M001,Test Machine,88.10807483536169,4.00335418056665,4.98633700324738,20.369973607403423,1117.9373201479152,102.49118663244438,Critical,49.60416778242148
2788,M001,Test Machine,97.96297288125726,5.035708547129651,6.399383675168374,24.244693773540952,1315.3299452533856,236.56572529528435,Critical,25.502492129886406
2789,M001,Test Machine,65.08279600853174,2.6528821499181285,3.942735708821847,17.782860657222212,1194.9228718638026,326.84250705090363,Warning,93.46948706715655
2790,M001,Test Machine,108.53699892454335,6.257071751915161,4.676694272341248,22.612444190437525,1021.0836992486629,357.86182153857317,Critical,11.772073724753653
2791,M001,Test Machine,81.51505660670193,3.978407112016419,4.337942795941435,17.67775516142636,965.3604557269848,149.00444768525267,Critical,36.18978182317271
2792,M001,Test Machine,76.58553883172485,4.121369053914094,3.521874266177272,23.569665634457706,1012.339998558676,393.8491695719602,Critical,25.144449701798933
2793,M001,Test Machine,63.73004528679287,3.520785412437874,3.690012385852791,13.23861254553806,1000.9230029603997,420.3011734036724,Warning,82.25513102507406
2794,M001,Test Machine,83.41689562261475,3.142643417931083,3.187658419077534,17.520872778197653,1307.3701910108575,181.920636930059,Critical,81.60683943236178
2795,M001,Test Machine,84.67838305918144,4.549360276561222,3.3816633048333635,24.21455209418314,1089.4868532247604,178.3058677151711,Critical,47.12368392767946
2796,M001,Test Machine,44.81501799640735,1.893936506775654,3.6138605158557597,14.885988792046948,1033.182334745008,213.5812140408409,Warning,99.47022162285838
2797,M001,Test Machine,47.332436214085504,3.7662903239528935,3.358790392730043,16.683331906345494,1043.0204042388218,415.0983645898699,Warning,94.89424627282156
2798,M001,Test Machine,65.76696155740996,5.257114202815452,4.944606210928356,20.21803405477742,938.94216388376,70.16175363898341,Critical,30.422510059342002
2799,M001,Test Machine,65.64012050841929,3.7078270470366914,4.279778816834108,17.249332539286804,1151.1493077148712,95.7732775724422,Critical,70.45211897135844
2800,M001,Test Machine,52.78289905604149,3.457112440145872,2.1766758468012806,16.470300047003676,1187.3966974508999,437.0629908475282,Warning,96.52732626757496
2801,M001,Test Machine,74.91989334240768,6.803132121387669,4.476800206412939,22.15195508267499,1004.3526912530397,433.55727494078775,Critical,20.954469506820814
2802,M001,Test Machine,72.50459037922452,6.582437119230538,4.7095448176802295,23.17445068548111,1077.2968063556004,205.93366508404188,Critical,29.203976280609112
2803,M001,Test Machine,60.04710210518073,2.6709542058166367,4.515326866723768,17.492387117250892,1221.4042232264271,349.3865747431114,Warning,71.86519395186748
2804,M001,Test Machine,88.97083252425438,2.8633789549038875,2.837378544638079,9.778939629499288,1198.016235334079,423.9997010271312,Warning,87.50959559316406
2805,M001,Test Machine,82.88337358163305,3.1343399436357666,3.0799630776511053,17.826345188190125,1108.3337999139417,47.762273252430546,Critical,83.38989645350443
2806,M001,Test Machine,98.89003227841434,5.051043289621534,5.336040097265663,22.950058379066085,1165.5188510593932,344.58804568774457,Critical,27.59344020573073
2807,M001,Test Machine,86.05521727659512,3.399666574580546,4.229396627610153,17.654792737964364,1243.1723565452976,5.979177565499594,Critical,80.77958684177139
2808,M001,Test Machine,74.6957850094687,4.9784211015773705,4.510798104255251,21.422755179471018,1193.6453150848463,90.44472137913606,Critical,53.180791321344415
2809,M001,Test Machine,70.70578582615244,2.7256779713627504,2.727222153026795,15.265492298878272,1144.4832278125643,108.9285194473576,Warning,79.3031842633562
2810,M001,Test Machine,68.7687391943249,4.7533443917905736,4.003281451173505,21.28573409814671,1105.0159529168482,70.8167941822735,Critical,41.296912874475645
2811,M001,Test Machine,86.10764387710276,6.021693773721204,5.684270095152199,19.33328146754646,1133.2997513845742,293.08956550696837,Critical,11.692553646252335
2812,M001,Test Machine,73.85678017180598,5.259595462828235,5.56516768568011,29.55752787624359,950.5529956293901,183.38326483648498,Critical,15.132821673124766
2813,M001,Test Machine,67.14012327006436,4.42756666448404,4.393679718386096,21.44706942188295,1215.4599160118005,451.21470728552526,Critical,18.26173349650915
2814,M001,Test Machine,75.0239209603647,4.947799180922534,4.655080522716809,18.5799419348106,1059.7478147010843,298.0793268467824,Critical,20.376113050898056
2815,M001,Test Machine,88.39708369609238,6.867425837465449,4.622354998533265,24.255488873923937,1096.3889671069094,150.70371856508348,Critical,33.95968324397707
2816,M001,Test Machine,70.72247007767795,5.151340218034189,3.6765630013795105,16.60044558220032,1055.4498294000211,103.77424861108658,Critical,78.61349687789857
2817,M001,Test Machine,90.93850686398572,4.563641142981541,5.825089327579262,22.46716065521108,969.5699788946091,101.5803631225291,Critical,10.405086083194405
2818,M001,Test Machine,83.90337089233361,5.359782967093268,3.9742440915274853,24.56364499795427,1005.6097409121177,234.0361649206435,Critical,15.704135404590161
2819,M001,Test Machine,70.57416975491464,4.636651134613913,5.7336375405753515,17.597262856984077,1107.9006932755779,316.76687012727007,Critical,33.57409400609565
2820,M001,Test Machine,76.24330520595186,4.914436868965259,2.3729230686251803,20.378957242118126,1092.619353437766,33.50991990554258,Critical,72.78161064059212
2821,M001,Test Machine,79.86639969368998,4.330157964893799,4.21302758220651,21.008118937586044,990.6283506022642,414.6880432544331,Critical,37.368657912853486
2822,M001,Test Machine,80.80180332033818,3.2132121078378346,2.4389477620306925,13.92416670768079,1248.5772637925234,154.00166774153158,Critical,88.10789990626009
2823,M001,Test Machine,84.93008560252763,2.833956916374552,2.9904801400775733,17.088434774395182,1108.7249256340267,458.54240665140554,Critical,71.2886145244828
2824,M001,Test Machine,67.64100466296917,3.622253617169558,3.8081182538610014,21.231635581136743,1150.1317457483965,94.87924278852556,Critical,74.78116597744531
2825,M001,Test Machine,72.55763363741033,3.503149735530804,3.8666822170918724,12.899701445596573,951.9189297924687,83.97840163199888,Critical,71.44902827367835
2826,M001,Test Machine,57.89502789613364,3.805230106983284,3.4665105068897413,17.317806690033812,1107.6512891344232,426.3212390021192,Critical,91.68248374742774
2827,M001,Test Machine,69.21925664371658,4.1217180224298176,4.375644758144118,15.282174330872799,1167.279584898799,113.33106847963221,Critical,42.32346696785274
2828,M001,Test Machine,72.59385655218418,5.208556462997237,3.919181375392933,15.505064401802292,995.4135946298811,295.9422302271463,Critical,39.882420703864106
2829,M001,Test Machine,69.920874863141,1.5541416466595068,3.838745100981754,18.47647672775819,1219.3692398780975,407.8282345999132,Warning,99.99991807465892
2830,M001,Test Machine,67.32594345477324,3.069142389812444,2.8788363201765277,17.74135415059684,1119.686534068467,263.8664803015238,Warning,66.1241117919559
2831,M001,Test Machine,97.76092492471912,5.643690807668321,4.432835711466415,20.011902375835547,1055.853780968911,420.329393292841,Critical,22.118402236178852
2832,M001,Test Machine,82.19120467599684,5.412538714766023,4.462063388559453,23.60873645568438,1096.9771868812743,26.19650802718887,Critical,43.945904865574406
2833,M001,Test Machine,69.78901440106677,4.211080553855675,3.7836402170078554,17.627621507958,1075.53888697875,273.17032998495426,Critical,66.36484051146982
2834,M001,Test Machine,77.3376136713738,2.5955988866515236,3.267008246608599,13.99222256258708,1204.7024389005494,476.6272346269943,Warning,90.19118569812552
2835,M001,Test Machine,76.1866789967415,6.387437585629534,5.386690957019168,20.419092305433207,932.246616094734,143.80618185119152,Critical,16.588441241933253
2836,M001,Test Machine,59.66131572728322,3.3281123126895364,3.5429277312788754,12.783729283038557,1159.1994491691407,232.8244033963554,Warning,95.02819577502882
2837,M001,Test Machine,85.68369364934547,3.7723298140799244,3.3750269787159706,17.621729688303514,1079.5830663113938,85.03992862730463,Critical,67.55005521940892
2838,M001,Test Machine,62.75182034356762,6.22487958276974,3.879175256169927,14.063952680175705,1064.061679218813,478.6170919273832,Critical,51.319257308526694
2839,M001,Test Machine,82.71547017255236,4.845406580585973,4.70470433378763,26.16931982282713,1169.2936781616872,317.60285396638557,Critical,13.5464777670783
2840,M001,Test Machine,64.27726180411616,4.130434600273761,2.5361941689901313,18.886142731301376,1166.9075939578263,150.592742052088,Critical,86.17009671092652
2841,M001,Test Machine,66.4353949587518,2.6664762914570748,4.71730850233492,18.758709346602497,1272.9228832907327,407.0822590759001,Warning,60.52893421408964
2842,M001,Test Machine,76.01041438124591,1.108964570960174,3.029751568790208,9.485361981637169,1103.7358557002726,223.4439296886896,Warning,94.81480663082294
2843,M001,Test Machine,86.9594023969231,4.612971790247933,4.5978274837451965,27.76140216685913,1292.3712433234568,252.70746565221285,Critical,39.9975977096616
2844,M001,Test Machine,89.00918047200223,4.679602416674271,5.021111779552034,24.073976363772438,990.9632837879451,66.0426426944885,Critical,22.433325350560025
2845,M001,Test Machine,78.65506888042891,6.218183427122191,4.417835075400184,27.935067996480978,1168.4643088191624,309.78577673112153,Critical,39.58798215695116
2846,M001,Test Machine,88.086654376644,5.066537381651535,4.41098696993524,20.07654003121032,934.4833980639517,164.91783734890757,Critical,24.984775914411742
2847,M001,Test Machine,53.545137700520364,2.96552015426359,2.9566618326464287,18.27051163149565,1210.344443950563,433.20057546093517,Warning,61.44792020228705
2848,M001,Test Machine,69.90576868806619,3.1480875540732898,4.200211116922603,17.140250021310827,979.1166609065506,213.41118820207555,Critical,59.71148916578012
2849,M001,Test Machine,75.41810724224042,5.055612391603399,3.6364748324886453,26.533073889313478,1250.1813136610926,372.0081195095516,Critical,54.80443293903086
2850,M001,Test Machine,77.1424209288559,6.917757251100304,4.186394222958165,25.53993150482387,929.4439925236622,6.6363477581693475,Critical,18.8298170421524
2851,M001,Test Machine,82.63917465726426,5.551239760660701,4.606299175926049,22.278760293193994,819.398763274938,4.72575823243676,Critical,28.98359253509416
2852,M001,Test Machine,95.25277670713454,3.0303254657933403,2.9793201974954244,16.59966336258036,1084.223377591064,472.59356576231664,Critical,71.0723671880238
2853,M001,Test Machine,76.91809842433409,5.2112057794234765,4.068155663514961,15.70381919951745,970.0771516593893,464.6072690207839,Critical,51.438941009577015
2854,M001,Test Machine,88.16346122154593,4.476347313742463,5.338753639852497,23.9332094292639,979.0903714463257,389.07053605256493,Critical,14.274796619864787
2855,M001,Test Machine,67.3125615480739,1.2747868425408997,2.288166167996186,20.14478763169109,1177.288849651278,439.7520548962007,Warning,98.71669136484587
2856,M001,Test Machine,61.44774740047036,3.7665216730682425,4.264930835626683,22.01291363447816,1123.635127008521,274.2356872623124,Critical,62.073163547538336
2857,M001,Test Machine,62.849450884584854,3.9636431063931568,3.7563700724705402,20.59351894798975,1043.1261942633198,59.59415065670015,Critical,42.71517524382282
2858,M001,Test Machine,59.76300307431156,4.302064085447766,5.521427760200178,23.085907143681332,1027.9262930538478,135.09541749079145,Critical,50.6583264913004
2859,M001,Test Machine,82.81976550169001,3.7777976320222386,3.4435892200739993,20.914542384569145,884.7369631411311,118.64352179605109,Critical,32.45938071185074
2860,M001,Test Machine,58.79210185182319,3.979108176047317,4.845593814928069,20.888690160553125,1181.2837597895502,404.1159469107407,Critical,36.16421521372105
2861,M001,Test Machine,91.19873836928686,5.79087614398861,3.986236976932052,20.412710865752036,1137.1522434905187,158.819405430615,Critical,11.034587696429398
2862,M001,Test Machine,63.634220456240136,2.5019847468026475,3.358753030166043,19.991942102151388,1147.9246440036002,200.49527621765694,Warning,97.04990804666672
2863,M001,Test Machine,82.40433711280613,3.0179247498217183,4.155390479857207,25.839177108027446,1224.1590825209462,232.28568832927348,Critical,42.01711510822082
2864,M001,Test Machine,69.39892619329294,5.725260665147704,4.233998523705093,24.61450665077439,1095.0323644602177,409.80874811699994,Critical,20.501932326911728
2865,M001,Test Machine,91.74642852068094,5.092570889428769,4.187326274167398,16.56626007970458,1154.8036193772693,219.43116349230635,Critical,49.51079078124952
2866,M001,Test Machine,71.6000009912502,4.02484433938481,5.042185879754218,13.051307042721195,1095.411950335073,253.65909071390467,Critical,67.64184439392614
2867,M001,Test Machine,50.46561759845783,5.006933613750297,4.375762656671597,13.257935310790115,1087.121818573591,275.3766914752598,Critical,80.20328364121922
2868,M001,Test Machine,78.48291543166826,4.659998210846459,2.7918705890664284,15.924361657620327,1242.9383144216551,146.83062450014222,Critical,94.83529372499918
2869,M001,Test Machine,64.61148249365735,4.777122719671997,4.406817998136267,17.60286727639692,1080.155577490833,173.92556104643998,Critical,44.45044931935831
2870,M001,Test Machine,60.02202716807381,3.9870234939326794,2.198192937769649,21.214318650469096,1167.5826574661885,314.02885647615636,Critical,67.41359318418469
2871,M001,Test Machine,71.72981970603087,4.572764582458055,4.820063898292238,21.22285358247842,987.2005728498996,13.43609251647937,Critical,15.82048264674782
2872,M001,Test Machine,70.89652281168202,4.17692625488898,3.599528838965264,17.355765494879726,1293.5584986094334,414.3403795634001,Critical,59.50068424060738
2873,M001,Test Machine,74.0418436511223,2.9470669840288544,3.2224304371247534,16.845816889597167,1232.871477007192,258.3141290786087,Critical,85.7372551368154
2874,M001,Test Machine,80.80135195427698,2.973878759058406,3.9506926602526735,9.405112780243941,1125.8789298199458,186.56552959749806,Warning,54.010283471897324
2875,M001,Test Machine,95.67978043275725,2.051985557435006,3.749705959838597,13.4439212432741,1088.1335041118862,300.243546277143,Warning,75.40268811544126
2876,M001,Test Machine,72.83537244951653,5.039721981257393,5.1644986698632565,20.96822234907051,940.0310065927052,248.69627481601182,Critical,34.88804283717636
2877,M001,Test Machine,72.79419000000851,3.654122424508846,4.8541845579872405,23.64859010466897,1029.3610681721318,103.59888687903384,Critical,44.37577823796271
2878,M001,Test Machine,57.31408764277519,3.001168356849618,3.810764126241322,15.997630488110024,1107.993323596468,23.939478160682537,Warning,73.22286640573061
2879,M001,Test Machine,73.70171215657274,3.6934466839225037,5.2147868647878335,20.770569277542645,1011.6379708642675,284.7207038658694,Critical,11.484467375779545
2880,M001,Test Machine,78.35383561071657,2.1676460488544076,2.322668063434329,10.033670969787668,1147.2220384787004,147.40621077527393,Warning,90.33770545408404
2881,M001,Test Machine,79.8436454140668,6.2977555798971,4.888807297124293,21.885233683702022,848.6837711855919,316.3477273679823,Critical,10.563912670436181
2882,M001,Test Machine,78.78213703936174,3.4805501061420325,3.343205974476481,19.43411269791926,1126.1921034785205,401.27223695354456,Critical,58.30852898425524
2883,M001,Test Machine,81.45767407743898,5.642196000342212,4.5076598073009695,15.732913282692738,1146.3044949295809,455.77358212191916,Critical,27.381548558723566
2884,M001,Test Machine,62.29525216298579,3.472915639014623,4.777659323917606,20.816462253313183,1046.697192183044,120.65721879297165,Critical,64.91079890589035
2885,M001,Test Machine,59.10116401581139,1.3619656213927265,2.212098145028259,12.834298539829355,1162.097267002788,338.95125723398127,Warning,89.45579736943397
2886,M001,Test Machine,52.65881086954204,3.6445947462542194,3.9770053371171583,21.171014252907987,1005.1206486699723,160.58623585520348,Critical,71.15261431636907
2887,M001,Test Machine,78.88838155588061,6.035550834474025,3.994999811169808,19.313803290319512,985.1962815835321,446.0393889789895,Critical,28.368616247010948
2888,M001,Test Machine,66.3711604726331,3.380709266233308,2.732744574189672,8.58047335521991,1256.5098370816465,105.48382690448926,Warning,97.39131709696628
2889,M001,Test Machine,62.478047885935936,3.5061618949755173,3.7807832972686883,20.607684420207562,1156.0210183572153,96.22955181484627,Critical,97.6687432839519
2890,M001,Test Machine,84.02862297615546,3.5756318667367113,3.258019685024337,19.6966259587387,1294.2544788755224,223.65627949920585,Critical,59.073132829471064
2891,M001,Test Machine,52.52045995041415,0.8380073586217677,3.0700826581565623,14.35783696567892,1244.976106420804,422.2155936492014,Warning,96.55293498493158
2892,M001,Test Machine,76.89766327414384,4.822655832571238,4.020354308647768,21.0021366646395,1159.9724029760991,111.45843736659967,Critical,48.55294970973649
2893,M001,Test Machine,56.647053720644934,1.3870812993954462,3.570194745864586,14.083417945920479,1099.6874835490198,77.3416070506141,Warning,92.4165132515694
2894,M001,Test Machine,84.99368213199234,4.296378795407417,4.657228782091261,20.12160869175545,1130.881317303738,273.50249092432585,Critical,27.160854981381874
2895,M001,Test Machine,70.77931992186271,4.289019719338408,5.1591535836330165,17.41546092967578,1175.861895923422,307.79794778143594,Critical,33.6407351573129
2896,M001,Test Machine,82.94984129473607,3.5514984907611256,3.329192311815014,18.20823878028946,1239.7638158387633,106.93117750456071,Critical,55.79139031874385
2897,M001,Test Machine,85.07973344779005,5.756300727925963,4.5763607436924625,18.15767470612467,1118.6033786816001,113.36158142054786,Critical,38.32245279570642
2898,M001,Test Machine,81.87839027150919,5.422240881174148,4.391299899891785,23.70876315496456,1172.3779031628417,148.9162559836444,Critical,39.01928107069331
