timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,power_kw,runtime_hours,operating_condition,health_label,rul_hours,will_fail
4303,M002,Gearbox,62.97,3.29,3.2,23.49,375.0,5.22,430.3,Startup,Normal,200.0,False
4304,M002,Gearbox,62.85,3.33,3.2,23.53,373.0,5.21,430.4,Startup,Normal,200.0,False
4305,M002,Gearbox,63.06,3.25,3.2,23.67,375.0,5.27,430.5,Startup,Normal,200.0,False
4306,M002,Gearbox,62.99,3.29,3.2,23.53,374.0,5.22,430.6,Startup,Normal,200.0,False
4307,M002,Gearbox,63.27,3.32,3.2,23.4,375.0,5.19,430.7,Startup,Normal,200.0,False
4308,M002,Gearbox,62.88,3.3,3.2,23.3,373.0,5.16,430.8,Startup,Normal,200.0,False
4309,M002,Gearbox,63.02,3.29,3.2,23.52,375.0,5.22,430.9,Startup,Normal,200.0,False
4310,M002,Gearbox,62.98,3.29,3.2,23.53,374.0,5.22,431.0,Startup,Normal,200.0,False
4311,M002,Gearbox,63.04,3.31,3.2,23.46,375.0,5.21,431.1,Startup,Normal,200.0,False
4312,M002,Gearbox,62.97,3.3,3.2,23.37,375.0,5.2,431.2,Startup,Normal,200.0,False
4313,M002,Gearbox,62.58,3.3,3.21,23.61,375.0,5.25,431.3,Startup,Normal,200.0,False
4314,M002,Gearbox,63.07,3.32,3.21,23.45,376.0,5.23,431.4,Startup,Normal,200.0,False
4315,M002,Gearbox,63.02,3.31,3.2,23.2,374.0,5.15,431.5,Startup,Normal,200.0,False
4316,M002,Gearbox,62.97,3.32,3.2,23.28,375.0,5.17,431.6,Startup,Normal,200.0,False
4317,M002,Gearbox,62.98,3.32,3.2,22.95,377.0,5.12,431.7,Startup,Normal,200.0,False
4318,M002,Gearbox,63.13,3.37,3.2,23.38,376.0,5.2,431.8,Startup,Normal,200.0,False
4319,M002,Gearbox,62.95,3.3,3.2,23.33,376.0,5.2,431.9,Startup,Normal,200.0,False
4320,M002,Gearbox,63.06,3.27,3.2,23.18,375.0,5.15,432.0,Startup,Normal,200.0,False
4321,M002,Gearbox,63.05,3.37,3.2,23.57,376.0,5.25,432.1,Startup,Normal,200.0,False
4322,M002,Gearbox,63.15,3.29,3.2,23.45,375.0,5.22,432.2,Startup,Normal,200.0,False
4323,M002,Gearbox,62.78,3.31,3.2,23.38,376.0,5.2,432.3,Startup,Normal,200.0,False
4324,M002,Gearbox,62.92,3.35,3.2,23.41,377.0,5.22,432.4,Startup,Normal,200.0,False
4325,M002,Gearbox,63.17,3.22,3.19,23.81,376.0,5.3,432.5,Startup,Normal,200.0,False
4326,M002,Gearbox,63.27,3.32,3.2,23.24,374.0,5.15,432.6,Startup,Normal,200.0,False
4327,M002,Gearbox,63.03,3.27,3.2,23.41,375.0,5.21,432.7,Startup,Normal,200.0,False
4328,M002,Gearbox,63.14,3.32,3.2,23.51,376.0,5.24,432.8,Startup,Normal,200.0,False
4329,M002,Gearbox,63.0,3.29,3.2,23.29,374.0,5.16,432.9,Startup,Normal,200.0,False
4330,M002,Gearbox,63.0,3.28,3.21,23.2,376.0,5.17,433.0,Startup,Normal,200.0,False
4331,M002,Gearbox,63.02,3.33,3.2,23.47,375.0,5.22,433.1,Startup,Normal,200.0,False
4332,M002,Gearbox,62.99,3.3,3.2,23.25,374.0,5.16,433.2,Startup,Normal,200.0,False
4333,M002,Gearbox,62.95,3.33,3.2,23.48,375.0,5.22,433.3,Startup,Normal,200.0,False
4334,M002,Gearbox,62.96,3.27,3.2,23.5,375.0,5.22,433.4,Startup,Normal,200.0,False
4335,M002,Gearbox,63.01,3.27,3.19,23.39,375.0,5.2,433.5,Startup,Normal,200.0,False
4336,M002,Gearbox,62.84,3.29,3.19,23.49,375.0,5.22,433.6,Startup,Normal,200.0,False
4337,M002,Gearbox,62.99,3.3,3.2,23.25,375.0,5.17,433.7,Startup,Normal,200.0,False
4338,M002,Gearbox,62.81,3.28,3.2,23.38,374.0,5.19,433.8,Startup,Normal,200.0,False
4339,M002,Gearbox,62.94,3.29,3.2,23.33,374.0,5.17,433.9,Startup,Normal,200.0,False
4340,M002,Gearbox,62.95,3.32,3.19,23.46,376.0,5.23,434.0,Startup,Normal,200.0,False
4341,M002,Gearbox,62.96,3.3,3.2,23.5,375.0,5.22,434.1,Startup,Normal,200.0,False
4342,M002,Gearbox,63.03,3.33,3.21,23.41,374.0,5.19,434.2,Startup,Normal,200.0,False
4343,M002,Gearbox,62.85,3.3,3.2,23.2,375.0,5.15,434.3,Startup,Normal,200.0,False
4344,M002,Gearbox,63.07,3.31,3.2,23.13,374.0,5.13,434.4,Startup,Normal,200.0,False
4345,M002,Gearbox,63.02,3.31,3.2,23.53,375.0,5.23,434.5,Startup,Normal,200.0,False
4346,M002,Gearbox,62.95,3.33,3.2,23.2,376.0,5.17,434.6,Startup,Normal,200.0,False
4347,M002,Gearbox,63.13,3.3,3.21,23.44,376.0,5.22,434.7,Startup,Normal,200.0,False
4348,M002,Gearbox,63.05,3.3,3.19,23.4,374.0,5.19,434.8,Startup,Normal,200.0,False
4349,M002,Gearbox,62.7,3.25,3.19,23.27,376.0,5.18,434.9,Startup,Normal,200.0,False
4350,M002,Gearbox,62.83,3.32,3.2,23.05,374.0,5.11,435.0,Startup,Normal,200.0,False
4351,M002,Gearbox,62.81,3.23,3.2,23.31,377.0,5.2,435.1,Startup,Normal,200.0,False
4352,M002,Gearbox,63.05,3.34,3.2,23.49,375.0,5.22,435.2,Startup,Normal,200.0,False
4353,M002,Gearbox,63.0,3.3,3.2,23.62,374.0,5.24,435.3,Startup,Normal,200.0,False
4354,M002,Gearbox,63.09,3.33,3.2,23.75,376.0,5.29,435.4,Startup,Normal,200.0,False
4355,M002,Gearbox,63.0,3.32,3.21,23.17,376.0,5.16,435.5,Startup,Normal,200.0,False
4356,M002,Gearbox,62.95,3.27,3.2,23.21,374.0,5.14,435.6,Startup,Normal,200.0,False
4357,M002,Gearbox,63.07,3.31,3.19,22.83,375.0,5.07,435.7,Startup,Normal,200.0,False
4358,M002,Gearbox,62.91,3.29,3.2,23.44,375.0,5.2,435.8,Startup,Normal,200.0,False
4359,M002,Gearbox,63.2,3.32,3.2,23.32,374.0,5.17,435.9,Startup,Normal,200.0,False
4360,M002,Gearbox,62.99,3.3,3.2,23.34,374.0,5.17,436.0,Startup,Normal,200.0,False
4361,M002,Gearbox,63.03,3.34,3.2,23.01,377.0,5.14,436.1,Startup,Normal,200.0,False
4362,M002,Gearbox,62.87,3.36,3.2,23.4,374.0,5.19,436.2,Startup,Normal,200.0,False
4363,M002,Gearbox,63.04,3.26,3.2,23.52,375.0,5.23,436.3,Startup,Normal,200.0,False
4364,M002,Gearbox,62.98,3.27,3.2,23.66,375.0,5.25,436.4,Startup,Normal,200.0,False
4365,M002,Gearbox,63.1,3.34,3.21,23.33,374.0,5.17,436.5,Startup,Normal,200.0,False
4366,M002,Gearbox,49.06,1.49,1.6,7.19,225.0,0.96,436.6,Shutdown,Normal,200.0,False
4367,M002,Gearbox,49.17,1.48,1.6,7.19,226.0,0.96,436.7,Shutdown,Normal,200.0,False
4368,M002,Gearbox,48.87,1.48,1.6,7.15,224.0,0.95,436.8,Shutdown,Normal,200.0,False
4369,M002,Gearbox,48.94,1.51,1.6,7.27,225.0,0.97,436.9,Shutdown,Normal,200.0,False
4370,M002,Gearbox,49.09,1.5,1.6,7.24,225.0,0.96,437.0,Shutdown,Normal,200.0,False
4371,M002,Gearbox,48.98,1.49,1.6,7.21,226.0,0.96,437.1,Shutdown,Normal,200.0,False
4372,M002,Gearbox,48.97,1.5,1.6,7.22,225.0,0.97,437.2,Shutdown,Normal,200.0,False
4373,M002,Gearbox,49.02,1.5,1.6,7.27,224.0,0.97,437.3,Shutdown,Normal,200.0,False
4374,M002,Gearbox,48.99,1.5,1.6,7.31,225.0,0.97,437.4,Shutdown,Normal,200.0,False
4375,M002,Gearbox,48.94,1.5,1.6,7.11,226.0,0.95,437.5,Shutdown,Normal,200.0,False
4376,M002,Gearbox,49.02,1.48,1.6,7.19,225.0,0.96,437.6,Shutdown,Normal,200.0,False
4377,M002,Gearbox,48.81,1.49,1.6,7.21,226.0,0.96,437.7,Shutdown,Normal,200.0,False
4378,M002,Gearbox,49.0,1.49,1.6,7.24,225.0,0.96,437.8,Shutdown,Normal,200.0,False
4379,M002,Gearbox,48.95,1.51,1.6,7.19,226.0,0.96,437.9,Shutdown,Normal,200.0,False
4380,M002,Gearbox,49.08,1.51,1.6,7.28,225.0,0.97,438.0,Shutdown,Normal,200.0,False
4381,M002,Gearbox,49.02,1.51,1.6,7.25,225.0,0.97,438.1,Shutdown,Normal,200.0,False
4382,M002,Gearbox,49.04,1.48,1.6,7.17,226.0,0.96,438.2,Shutdown,Normal,200.0,False
4383,M002,Gearbox,49.12,1.48,1.6,7.21,225.0,0.96,438.3,Shutdown,Normal,200.0,False
4384,M002,Gearbox,49.03,1.49,1.6,7.16,224.0,0.95,438.4,Shutdown,Normal,200.0,False
4385,M002,Gearbox,48.85,1.49,1.6,7.15,225.0,0.95,438.5,Shutdown,Normal,200.0,False
4386,M002,Gearbox,49.13,1.5,1.6,7.27,225.0,0.97,438.6,Shutdown,Normal,200.0,False
4387,M002,Gearbox,49.07,1.5,1.6,7.19,225.0,0.96,438.7,Shutdown,Normal,200.0,False
4388,M002,Gearbox,48.9,1.5,1.6,7.18,227.0,0.96,438.8,Shutdown,Normal,200.0,False
4389,M002,Gearbox,48.89,1.49,1.6,7.2,225.0,0.96,438.9,Shutdown,Normal,200.0,False
4390,M002,Gearbox,49.1,1.48,1.6,7.3,225.0,0.97,439.0,Shutdown,Normal,200.0,False
4391,M002,Gearbox,49.07,1.51,1.6,7.24,225.0,0.96,439.1,Shutdown,Normal,200.0,False
4392,M002,Gearbox,49.03,1.5,1.6,7.22,225.0,0.96,439.2,Shutdown,Normal,200.0,False
4393,M002,Gearbox,49.01,1.49,1.6,7.14,225.0,0.95,439.3,Shutdown,Normal,200.0,False
4394,M002,Gearbox,49.17,1.5,1.6,7.23,224.0,0.96,439.4,Shutdown,Normal,200.0,False
4395,M002,Gearbox,48.99,1.51,1.6,7.12,225.0,0.95,439.5,Shutdown,Normal,200.0,False
4396,M002,Gearbox,48.98,1.5,1.6,7.14,224.0,0.95,439.6,Shutdown,Normal,200.0,False
4397,M002,Gearbox,49.04,1.51,1.6,7.26,225.0,0.97,439.7,Shutdown,Normal,200.0,False
4398,M002,Gearbox,48.97,1.49,1.6,7.21,225.0,0.96,439.8,Shutdown,Normal,200.0,False
4399,M002,Gearbox,49.1,1.5,1.6,7.23,225.0,0.96,439.9,Shutdown,Normal,200.0,False
4400,M002,Gearbox,49.02,1.52,1.6,7.27,225.0,0.97,440.0,Shutdown,Normal,200.0,False
4401,M002,Gearbox,49.03,1.5,1.6,7.08,225.0,0.94,440.1,Shutdown,Normal,200.0,False
4402,M002,Gearbox,48.94,1.49,1.6,7.15,225.0,0.95,440.2,Shutdown,Normal,200.0,False
4403,M002,Gearbox,49.1,1.5,1.6,7.27,225.0,0.97,440.3,Shutdown,Normal,200.0,False
4404,M002,Gearbox,49.04,1.49,1.6,7.21,225.0,0.96,440.4,Shutdown,Normal,200.0,False
4405,M002,Gearbox,48.99,1.5,1.6,7.26,225.0,0.97,440.5,Shutdown,Normal,200.0,False
4406,M002,Gearbox,48.97,1.51,1.6,7.18,225.0,0.96,440.6,Shutdown,Normal,200.0,False
4407,M002,Gearbox,48.92,1.49,1.6,7.2,224.0,0.96,440.7,Shutdown,Normal,200.0,False
4408,M002,Gearbox,49.07,1.5,1.6,7.21,225.0,0.96,440.8,Shutdown,Normal,200.0,False
4409,M002,Gearbox,49.06,1.51,1.6,7.25,225.0,0.97,440.9,Shutdown,Normal,200.0,False
4410,M002,Gearbox,48.88,1.5,1.6,7.15,225.0,0.95,441.0,Shutdown,Normal,200.0,False
4411,M002,Gearbox,48.94,1.51,1.6,7.25,226.0,0.97,441.1,Shutdown,Normal,200.0,False
4412,M002,Gearbox,48.94,1.49,1.6,7.16,225.0,0.95,441.2,Shutdown,Normal,200.0,False
4413,M002,Gearbox,48.88,1.52,1.6,7.19,225.0,0.96,441.3,Shutdown,Normal,200.0,False
4414,M002,Gearbox,48.79,1.49,1.6,7.23,224.0,0.96,441.4,Shutdown,Normal,200.0,False
4415,M002,Gearbox,48.85,1.51,1.6,7.13,225.0,0.95,441.5,Shutdown,Normal,200.0,False
4416,M002,Gearbox,49.0,1.48,1.6,7.2,226.0,0.96,441.6,Shutdown,Normal,200.0,False
4417,M002,Gearbox,48.92,1.48,1.6,7.17,225.0,0.96,441.7,Shutdown,Normal,200.0,False
4418,M002,Gearbox,48.92,1.51,1.6,7.16,225.0,0.95,441.8,Shutdown,Normal,200.0,False
4419,M002,Gearbox,48.93,1.5,1.6,7.25,224.0,0.96,441.9,Shutdown,Normal,200.0,False
4420,M002,Gearbox,49.0,1.5,1.6,7.27,225.0,0.97,442.0,Shutdown,Normal,200.0,False
4421,M002,Gearbox,49.06,1.5,1.6,7.23,225.0,0.96,442.1,Shutdown,Normal,200.0,False
4422,M002,Gearbox,48.98,1.5,1.6,7.13,225.0,0.95,442.2,Shutdown,Normal,200.0,False
4423,M002,Gearbox,48.98,1.5,1.6,7.23,224.0,0.96,442.3,Shutdown,Normal,200.0,False
4424,M002,Gearbox,48.97,1.5,1.6,7.19,225.0,0.96,442.4,Shutdown,Normal,200.0,False
4425,M002,Gearbox,48.93,1.51,1.6,7.16,225.0,0.96,442.5,Shutdown,Normal,200.0,False
4426,M002,Gearbox,48.96,1.51,1.6,7.13,225.0,0.95,442.6,Shutdown,Normal,200.0,False
4427,M002,Gearbox,48.88,1.52,1.6,7.24,225.0,0.96,442.7,Shutdown,Normal,200.0,False
4428,M002,Gearbox,49.03,1.52,1.6,7.17,225.0,0.96,442.8,Shutdown,Normal,200.0,False
4429,M002,Gearbox,48.99,1.5,1.6,7.17,225.0,0.96,442.9,Shutdown,Normal,200.0,False
4430,M002,Gearbox,48.82,1.48,1.6,7.3,225.0,0.97,443.0,Shutdown,Normal,200.0,False
4431,M002,Gearbox,48.92,1.5,1.6,7.26,225.0,0.97,443.1,Shutdown,Normal,200.0,False
4432,M002,Gearbox,49.04,1.51,1.6,7.16,226.0,0.96,443.2,Shutdown,Normal,200.0,False
4433,M002,Gearbox,48.96,1.47,1.6,7.18,224.0,0.95,443.3,Shutdown,Normal,200.0,False
4434,M002,Gearbox,80.66,3.62,4.41,21.73,789.0,10.15,443.4,High Load,Normal,200.0,False
4435,M002,Gearbox,80.46,3.65,4.4,21.27,786.0,9.9,443.5,High Load,Normal,200.0,False
4436,M002,Gearbox,80.44,3.63,4.39,21.54,786.0,10.04,443.6,High Load,Normal,200.0,False
4437,M002,Gearbox,80.49,3.59,4.41,21.53,788.0,10.05,443.7,High Load,Normal,200.0,False
4438,M002,Gearbox,80.4,3.63,4.39,21.6,789.0,10.1,443.8,High Load,Normal,200.0,False
4439,M002,Gearbox,80.45,3.61,4.4,21.76,784.0,10.1,443.9,High Load,Normal,200.0,False
4440,M002,Gearbox,80.67,3.53,4.4,21.8,788.0,10.18,444.0,High Load,Normal,200.0,False
4441,M002,Gearbox,80.29,3.6,4.4,21.37,789.0,9.99,444.1,High Load,Normal,200.0,False
4442,M002,Gearbox,80.25,3.61,4.39,21.61,788.0,10.09,444.2,High Load,Normal,200.0,False
4443,M002,Gearbox,80.6,3.59,4.39,21.33,789.0,9.97,444.3,High Load,Normal,200.0,False
4444,M002,Gearbox,80.36,3.62,4.39,21.45,786.0,9.99,444.4,High Load,Normal,200.0,False
4445,M002,Gearbox,80.48,3.67,4.4,21.68,789.0,10.14,444.5,High Load,Normal,200.0,False
4446,M002,Gearbox,80.46,3.63,4.4,21.72,786.0,10.12,444.6,High Load,Normal,200.0,False
4447,M002,Gearbox,80.55,3.6,4.4,21.4,790.0,10.01,444.7,High Load,Normal,200.0,False
4448,M002,Gearbox,80.13,3.63,4.4,21.45,788.0,10.02,444.8,High Load,Normal,200.0,False
4449,M002,Gearbox,80.34,3.56,4.39,21.72,787.0,10.13,444.9,High Load,Normal,200.0,False
4450,M002,Gearbox,80.59,3.63,4.41,21.57,785.0,10.03,445.0,High Load,Normal,200.0,False
4451,M002,Gearbox,80.38,3.57,4.4,21.68,790.0,10.14,445.1,High Load,Normal,200.0,False
4452,M002,Gearbox,80.63,3.59,4.4,21.65,789.0,10.13,445.2,High Load,Normal,200.0,False
4453,M002,Gearbox,80.45,3.59,4.38,21.54,790.0,10.08,445.3,High Load,Normal,200.0,False
4454,M002,Gearbox,80.61,3.56,4.41,21.5,787.0,10.03,445.4,High Load,Normal,200.0,False
4455,M002,Gearbox,80.2,3.55,4.4,21.62,788.0,10.09,445.5,High Load,Normal,200.0,False
4456,M002,Gearbox,80.52,3.62,4.4,21.53,785.0,10.02,445.6,High Load,Normal,200.0,False
4457,M002,Gearbox,80.62,3.52,4.4,21.68,787.0,10.1,445.7,High Load,Normal,200.0,False
4458,M002,Gearbox,80.94,3.56,4.4,21.46,785.0,9.98,445.8,High Load,Normal,200.0,False
4459,M002,Gearbox,80.46,3.54,4.4,21.46,787.0,10.01,445.9,High Load,Normal,200.0,False
4460,M002,Gearbox,80.75,3.56,4.4,21.89,788.0,10.22,446.0,High Load,Normal,200.0,False
4461,M002,Gearbox,80.23,3.61,4.39,21.36,789.0,9.99,446.1,High Load,Normal,200.0,False
4462,M002,Gearbox,80.53,3.59,4.41,21.71,788.0,10.14,446.2,High Load,Normal,200.0,False
4463,M002,Gearbox,80.48,3.62,4.39,21.69,786.0,10.11,446.3,High Load,Normal,200.0,False
4464,M002,Gearbox,80.7,3.55,4.4,21.61,789.0,10.1,446.4,High Load,Normal,200.0,False
4465,M002,Gearbox,80.32,3.61,4.4,21.48,790.0,10.05,446.5,High Load,Normal,200.0,False
4466,M002,Gearbox,80.4,3.58,4.41,21.77,788.0,10.17,446.6,High Load,Normal,200.0,False
4467,M002,Gearbox,80.39,3.6,4.4,21.51,788.0,10.05,446.7,High Load,Normal,200.0,False
4468,M002,Gearbox,80.52,3.58,4.4,21.65,788.0,10.11,446.8,High Load,Normal,200.0,False
4469,M002,Gearbox,80.33,3.56,4.4,21.6,788.0,10.09,446.9,High Load,Normal,200.0,False
4470,M002,Gearbox,80.57,3.55,4.41,21.9,786.0,10.2,447.0,High Load,Normal,200.0,False
4471,M002,Gearbox,80.29,3.61,4.39,21.95,787.0,10.23,447.1,High Load,Normal,200.0,False
4472,M002,Gearbox,80.61,3.65,4.4,21.72,790.0,10.17,447.2,High Load,Normal,200.0,False
4473,M002,Gearbox,80.55,3.62,4.4,21.54,785.0,10.02,447.3,High Load,Normal,200.0,False
4474,M002,Gearbox,80.41,3.56,4.4,21.8,788.0,10.18,447.4,High Load,Normal,200.0,False
4475,M002,Gearbox,80.57,3.56,4.41,21.68,791.0,10.16,447.5,High Load,Normal,200.0,False
4476,M002,Gearbox,80.56,3.57,4.4,21.58,789.0,10.09,447.6,High Load,Normal,200.0,False
4477,M002,Gearbox,80.52,3.6,4.4,21.58,788.0,10.07,447.7,High Load,Normal,200.0,False
4478,M002,Gearbox,80.6,3.56,4.4,21.64,787.0,10.09,447.8,High Load,Normal,200.0,False
4479,M002,Gearbox,80.58,3.63,4.4,21.56,786.0,10.04,447.9,High Load,Normal,200.0,False
4480,M002,Gearbox,80.32,3.56,4.4,21.58,789.0,10.1,448.0,High Load,Normal,200.0,False
4481,M002,Gearbox,80.59,3.63,4.4,21.68,790.0,10.15,448.1,High Load,Normal,200.0,False
4482,M002,Gearbox,80.36,3.6,4.4,21.77,786.0,10.14,448.2,High Load,Normal,200.0,False
4483,M002,Gearbox,80.57,3.59,4.4,21.65,786.0,10.08,448.3,High Load,Normal,200.0,False
4484,M002,Gearbox,80.53,3.62,4.4,21.75,786.0,10.13,448.4,High Load,Normal,200.0,False
4485,M002,Gearbox,80.42,3.61,4.39,21.68,786.0,10.1,448.5,High Load,Normal,200.0,False
4486,M002,Gearbox,80.73,3.62,4.41,21.83,788.0,10.2,448.6,High Load,Normal,200.0,False
4487,M002,Gearbox,80.52,3.56,4.4,21.55,787.0,10.05,448.7,High Load,Normal,200.0,False
4488,M002,Gearbox,80.48,3.55,4.4,21.51,786.0,10.02,448.8,High Load,Normal,200.0,False
4489,M002,Gearbox,80.42,3.6,4.4,21.74,785.0,10.11,448.9,High Load,Normal,200.0,False
4490,M002,Gearbox,80.49,3.58,4.41,21.52,786.0,10.02,449.0,High Load,Normal,200.0,False
4491,M002,Gearbox,80.43,3.53,4.39,21.31,787.0,9.94,449.1,High Load,Normal,200.0,False
4492,M002,Gearbox,80.51,3.51,4.4,21.55,788.0,10.06,449.2,High Load,Normal,200.0,False
4493,M002,Gearbox,80.56,3.58,4.39,21.67,789.0,10.13,449.3,High Load,Normal,200.0,False
4494,M002,Gearbox,80.29,3.66,4.4,21.52,786.0,10.03,449.4,High Load,Normal,200.0,False
4495,M002,Gearbox,80.55,3.63,4.4,21.83,788.0,10.19,449.5,High Load,Normal,200.0,False
4496,M002,Gearbox,80.69,3.64,4.4,21.32,788.0,9.95,449.6,High Load,Normal,200.0,False
4497,M002,Gearbox,80.6,3.61,4.41,21.7,789.0,10.15,449.7,High Load,Normal,200.0,False
4498,M002,Gearbox,80.41,3.56,4.4,21.62,790.0,10.12,449.8,High Load,Normal,200.0,False
4499,M002,Gearbox,80.43,3.55,4.39,21.78,786.0,10.14,449.9,High Load,Normal,200.0,False
4500,M002,Gearbox,80.27,3.63,4.4,21.63,787.0,10.09,450.0,High Load,Normal,200.0,False
4501,M002,Gearbox,59.61,2.39,2.8,12.6,600.0,4.48,450.1,Low Load,Normal,200.0,False
4502,M002,Gearbox,59.5,2.39,2.81,12.77,601.0,4.55,450.2,Low Load,Normal,200.0,False
4503,M002,Gearbox,59.51,2.4,2.8,12.57,598.0,4.46,450.3,Low Load,Normal,200.0,False
4504,M002,Gearbox,59.38,2.41,2.8,12.57,601.0,4.48,450.4,Low Load,Normal,200.0,False
4505,M002,Gearbox,59.56,2.38,2.8,12.74,599.0,4.52,450.5,Low Load,Normal,200.0,False
4506,M002,Gearbox,0.0,2.41,2.8,12.7,601.0,4.52,450.6,Low Load,Normal,200.0,False
4507,M002,Gearbox,59.57,2.38,2.8,12.75,600.0,4.54,450.7,Low Load,Normal,200.0,False
4508,M002,Gearbox,59.53,2.36,2.8,12.53,600.0,4.46,450.8,Low Load,Normal,200.0,False
4509,M002,Gearbox,59.47,2.4,2.81,12.53,603.0,4.48,450.9,Low Load,Normal,200.0,False
4510,M002,Gearbox,59.52,2.41,2.8,12.68,599.0,4.51,451.0,Low Load,Normal,200.0,False
4511,M002,Gearbox,59.72,2.38,2.8,12.37,600.0,4.4,451.1,Low Load,Normal,200.0,False
4512,M002,Gearbox,59.37,2.38,2.8,12.57,598.0,4.46,451.2,Low Load,Normal,200.0,False
4513,M002,Gearbox,59.63,2.41,2.8,12.66,600.0,4.5,451.3,Low Load,Normal,200.0,False
4514,M002,Gearbox,59.63,2.4,2.8,12.72,603.0,4.54,451.4,Low Load,Normal,200.0,False
4515,M002,Gearbox,59.42,2.41,2.8,12.51,597.0,4.43,451.5,Low Load,Normal,200.0,False
4516,M002,Gearbox,59.48,2.38,2.8,12.65,599.0,4.49,451.6,Low Load,Normal,200.0,False
4517,M002,Gearbox,59.36,2.37,2.8,12.61,599.0,4.48,451.7,Low Load,Normal,200.0,False
4518,M002,Gearbox,59.43,2.39,2.8,12.47,599.0,4.43,451.8,Low Load,Normal,200.0,False
4519,M002,Gearbox,59.4,2.42,2.8,12.55,600.0,4.46,451.9,Low Load,Normal,200.0,False
4520,M002,Gearbox,59.46,2.4,2.8,12.74,600.0,4.53,452.0,Low Load,Normal,200.0,False
4521,M002,Gearbox,59.43,2.37,2.79,12.78,601.0,4.55,452.1,Low Load,Normal,200.0,False
4522,M002,Gearbox,59.74,2.39,2.8,12.56,602.0,4.48,452.2,Low Load,Normal,200.0,False
4523,M002,Gearbox,59.27,2.4,2.8,12.41,599.0,4.41,452.3,Low Load,Normal,200.0,False
4524,M002,Gearbox,59.47,2.42,2.79,12.55,601.0,4.47,452.4,Low Load,Normal,200.0,False
4525,M002,Gearbox,59.42,2.41,2.8,12.59,599.0,4.47,452.5,Low Load,Normal,200.0,False
4526,M002,Gearbox,59.51,2.37,2.8,12.61,602.0,4.5,452.6,Low Load,Normal,200.0,False
4527,M002,Gearbox,59.32,2.39,2.8,12.63,600.0,4.49,452.7,Low Load,Normal,200.0,False
4528,M002,Gearbox,59.49,2.39,2.8,12.73,599.0,4.52,452.8,Low Load,Normal,200.0,False
4529,M002,Gearbox,59.32,2.37,2.8,12.48,600.0,4.44,452.9,Low Load,Normal,200.0,False
4530,M002,Gearbox,59.46,2.39,2.81,12.53,600.0,4.45,453.0,Low Load,Normal,200.0,False
4531,M002,Gearbox,59.46,2.4,2.8,12.42,600.0,4.41,453.1,Low Load,Normal,200.0,False
4532,M002,Gearbox,59.61,2.39,2.8,12.64,600.0,4.49,453.2,Low Load,Normal,200.0,False
4533,M002,Gearbox,59.66,2.4,2.8,12.72,600.0,4.52,453.3,Low Load,Normal,200.0,False
4534,M002,Gearbox,59.65,2.43,2.8,12.61,600.0,4.48,453.4,Low Load,Normal,200.0,False
4535,M002,Gearbox,59.46,2.41,2.8,12.55,601.0,4.47,453.5,Low Load,Normal,200.0,False
4536,M002,Gearbox,59.55,2.39,2.81,12.47,599.0,4.43,453.6,Low Load,Normal,200.0,False
4537,M002,Gearbox,59.55,2.39,2.8,12.54,601.0,4.46,453.7,Low Load,Normal,200.0,False
4538,M002,Gearbox,59.46,2.39,2.8,12.61,598.0,4.47,453.8,Low Load,Normal,200.0,False
4539,M002,Gearbox,59.42,2.42,2.79,12.66,598.0,4.49,453.9,Low Load,Normal,200.0,False
4540,M002,Gearbox,59.47,2.39,2.8,12.64,599.0,4.49,454.0,Low Load,Normal,200.0,False
4541,M002,Gearbox,59.52,2.4,2.8,12.48,601.0,4.44,454.1,Low Load,Normal,200.0,False
4542,M002,Gearbox,59.58,2.42,2.8,12.6,600.0,4.48,454.2,Low Load,Normal,200.0,False
4543,M002,Gearbox,59.59,2.42,2.81,12.49,600.0,4.44,454.3,Low Load,Normal,200.0,False
4544,M002,Gearbox,59.62,2.41,2.8,12.65,600.0,4.5,454.4,Low Load,Normal,200.0,False
4545,M002,Gearbox,59.33,2.37,2.8,12.59,600.0,4.48,454.5,Low Load,Normal,200.0,False
4546,M002,Gearbox,59.52,2.43,2.8,12.64,600.0,4.49,454.6,Low Load,Normal,200.0,False
4547,M002,Gearbox,59.57,2.43,2.8,12.6,602.0,4.49,454.7,Low Load,Normal,200.0,False
4548,M002,Gearbox,59.42,2.42,2.79,12.56,600.0,4.47,454.8,Low Load,Normal,200.0,False
4549,M002,Gearbox,59.51,2.38,2.8,12.7,600.0,4.52,454.9,Low Load,Normal,200.0,False
4550,M002,Gearbox,59.26,2.39,2.8,12.48,599.0,4.43,455.0,Low Load,Normal,200.0,False
4551,M002,Gearbox,59.71,2.42,2.8,12.69,600.0,4.52,455.1,Low Load,Normal,200.0,False
4552,M002,Gearbox,59.48,2.38,2.8,12.57,603.0,4.49,455.2,Low Load,Normal,200.0,False
4553,M002,Gearbox,59.49,2.39,2.81,12.71,602.0,4.54,455.3,Low Load,Normal,200.0,False
4554,M002,Gearbox,59.37,2.39,2.8,12.66,599.0,4.5,455.4,Low Load,Normal,200.0,False
4555,M002,Gearbox,59.48,2.42,2.8,12.53,598.0,4.44,455.5,Low Load,Normal,200.0,False
4556,M002,Gearbox,59.61,2.41,2.8,12.63,602.0,4.5,455.6,Low Load,Normal,200.0,False
